ensembl_id	chrom	start	end	name
ENSG00000248285	5	63957893	63981043	RP11-158J3.2
ENSG00000261269	5	72439903	72442387	RP11-389C8.2
ENSG00000260871	5	90388468	90389363	CTD-2373J6.1
ENSG00000260686	5	122832356	122834533	CTB-36H16.2
ENSG00000249881	5	143605628	143828772	CTB-57H20.1
ENSG00000251405	5	157362615	157460078	CTB-109A12.1
ENSG00000250820	5	175906939	175958538	RP11-91H12.4
ENSG00000238158	6	3831933	3855737	RP11-420L9.4
ENSG00000206337	6	31400702	31477506	HCP5
ENSG00000261745	6	53125644	53126146	RP11-506E9.3
ENSG00000261116	6	54943167	54945099	RP3-523K23.2
ENSG00000227535	6	104831129	104845820	RP11-809N15.2
ENSG00000274023	6	158282841	158428379	RP11-732M18.4
ENSG00000261003	6	170414139	170419325	RP1-140C12.2
ENSG00000229233	7	12654179	12654985	CTD-2320J21.2
ENSG00000243004	7	19918981	20140453	AC005062.2
ENSG00000225541	7	22571607	22661792	AC002480.5
ENSG00000251660	7	30157531	30159534	AC007036.5
ENSG00000261184	7	36095272	36100653	RP11-196O2.1
ENSG00000239775	7	44064908	44066079	AC017116.11
ENSG00000260997	7	44958999	44960909	RP4-647J21.1
ENSG00000224223	7	54556970	54571726	VSTM2A-OT1
ENSG00000243107	7	92200014	92206857	AC000120.7
ENSG00000279168	7	102579104	102679295	RP11-514P8.10
ENSG00000243797	7	106372251	106770207	CTB-111H14.1
ENSG00000261305	7	150341771	150342607	RP4-584D14.7
ENSG00000260426	7	155399922	155401782	RP5-912I13.1
ENSG00000261451	8	10433672	10438312	RP11-981G7.1
ENSG00000177725	8	22169338	22171710	CTD-2530N21.5
ENSG00000261026	8	22679013	22684009	CTD-3247F14.2
ENSG00000260253	8	29352420	29353170	RP4-676L2.1
ENSG00000260949	8	38062881	38063791	KB-1836B5.1
ENSG00000260398	8	78605952	78609705	RP11-594N15.3
ENSG00000260368	8	100913247	100914388	RP11-521I2.3
ENSG00000261655	8	141353403	141355365	CTD-3064M3.3
ENSG00000260912	9	19453209	19455173	RP11-363E7.4
ENSG00000171889	9	21455642	21559669	MIR31HG
ENSG00000260412	9	27937617	27944497	RP11-438B23.2
ENSG00000259953	9	112032555	112037730	RP11-4O1.2
ENSG00000261534	9	121815674	121819452	RP11-244O19.1
ENSG00000261094	9	122937623	122940333	RP11-355O1.11
ENSG00000231227	9	124010530	124011114	RP11-85O21.4
ENSG00000260190	9	136937169	136937988	RP11-229P13.25
ENSG00000260996	9	137293868	137295721	RP13-122B23.8
ENSG00000233451	10	22361172	22413067	RP11-301N24.3
ENSG00000259994	10	30302826	30306066	RP11-305E6.4
ENSG00000241577	10	48883955	48935213	RP11-523O18.7
ENSG00000260400	10	68698500	68700794	RP11-119F7.5
ENSG00000261438	10	89015836	89017059	RP11-399O19.9
ENSG00000244332	10	94577439	94611238	RP11-119K6.6
ENSG00000260461	10	103877374	103879761	RP11-541N10.3
ENSG00000260917	10	112823490	112827726	RP11-57H14.4
ENSG00000249456	10	124917143	124942881	RP11-298J20.4
ENSG00000249086	11	1864177	1866667	AC051649.12
ENSG00000229368	11	3854612	3855399	AC090587.4
ENSG00000260629	11	5244554	5245547	BGLT3
ENSG00000254444	11	6108135	6185576	RP11-290F24.3
ENSG00000254641	11	6608667	6610135	RP11-732A19.2
ENSG00000254951	11	7754393	7905955	RP11-494M8.4
ENSG00000255496	11	27696312	27877648	RP11-587D21.4
ENSG00000254577	11	43390283	43395495	RP11-484D2.4
ENSG00000254409	11	43921059	44001157	RP11-613D13.4
ENSG00000254602	11	57638024	57652790	AP000662.4
ENSG00000261625	11	69000765	69002048	RP11-554A11.4
ENSG00000255143	11	70129297	70149623	RP11-805J14.3
ENSG00000260401	11	73238975	73242335	RP11-800A3.4
ENSG00000261578	11	76800364	76804555	RP11-21L23.2
ENSG00000254698	11	82963681	83039115	RP11-659G9.3
ENSG00000254676	11	83180144	83184520	RP11-727A23.4
ENSG00000260966	11	103050687	103055799	RP11-690D19.3
ENSG00000261799	12	273954	277123	RP11-283I3.6
ENSG00000261324	12	14762504	14767931	RP11-174G6.5
ENSG00000258344	12	54276631	54345083	RP11-968A15.8
ENSG00000258199	12	56162359	56190284	RP11-977G19.5
ENSG00000256139	12	109111218	109125594	RP11-968O1.5
ENSG00000258342	14	35897982	36063743	RP11-116N8.1
ENSG00000258394	14	42362983	42703655	CTD-2307P3.1
ENSG00000258535	14	51765276	51825422	RP11-280K24.4
ENSG00000259969	14	57993545	57994525	RP11-999E24.3
ENSG00000258682	14	58264662	58269681	CTD-2002H8.2
ENSG00000258559	14	74289127	74294425	AC005519.4
ENSG00000258454	14	76235817	76263474	RP11-361H10.3
ENSG00000259143	14	95185117	95185854	CTD-2240H23.2
ENSG00000225163	14	96931367	96945394	LINC00618
ENSG00000259052	14	100279959	100291456	AL157871.2
ENSG00000258576	14	100587775	100589326	CTD-2644I21.1
ENSG00000259444	14	103094723	103098885	RP11-736N17.8
ENSG00000284500	15	21990061	22125546	RP11-69H14.6
ENSG00000274253	15	22757857	22778741	RP11-566K19.6
ENSG00000260392	15	56542952	56629592	RP11-1129I3.1
ENSG00000259732	15	59121034	59133250	RP11-59H7.3
ENSG00000227161	15	59644298	59672302	AC092755.4
ENSG00000260534	15	72589691	72591845	RP11-1006G14.4
ENSG00000259713	15	89518523	89591956	RP11-429B14.1
ENSG00000245479	15	90660234	90664967	LINC01585
ENSG00000259704	15	90839724	90841378	CTD-3094K11.1
ENSG00000260541	16	1841020	1843547	LA16c-429E7.1
ENSG00000259933	16	2091436	2095433	RP11-304L19.1
ENSG00000262362	16	3003431	3005101	LA16c-380H5.2
ENSG00000263011	16	3106764	3109576	RP11-473M20.11
ENSG00000263235	16	3650636	3651703	RP11-461A8.4
ENSG00000262888	16	3931217	3946305	RP11-462G12.2
ENSG00000262185	16	3947609	3950444	RP11-462G12.1
ENSG00000262721	16	30875766	30895216	AC106782.20
ENSG00000260757	16	31402565	31404699	RP11-120K18.2
ENSG00000261538	16	48164952	48167238	RP11-3M1.1
ENSG00000261802	16	48447904	48448398	RP11-44I10.6
ENSG00000263276	16	68224713	68227734	RP11-96D1.10
ENSG00000262670	17	3278775	3386339	RP11-64J4.2
ENSG00000270894	17	35818399	35823713	AC015849.13
ENSG00000259623	17	41848518	41851447	RP11-156E6.1
ENSG00000267225	18	57027832	57038845	WDR7-OT1
ENSG00000269444	19	6386762	6390400	CTB-180A7.6
ENSG00000267274	19	11939959	11953381	CTD-2006C1.12
ENSG00000268262	19	39314651	39320858	CTC-246B18.8
ENSG00000260366	19	48926171	48926444	CTD-2639E6.4
ENSG00000204666	19	50050589	50066793	CTD-2126E3.1
ENSG00000260160	19	52058490	52063703	CTC-471J1.2
ENSG00000149443	20	18809728	18830153	C20orf78
ENSG00000234646	20	23031542	23039236	RP4-753D10.3
ENSG00000250917	20	34234840	34281173	RP4-785G19.5
ENSG00000228708	21	18477358	18486599	AL109763.1
ENSG00000215533	21	29193480	29288205	LINC00189
ENSG00000228107	21	36360630	36362040	AP000692.9
ENSG00000237373	21	39217093	39219805	BRWD1-IT1
ENSG00000225330	21	39630271	39726085	AF064860.5
ENSG00000184385	21	42102134	42108534	UMODL1-AS1
ENSG00000241728	21	44328944	44330221	AP001062.8
ENSG00000280604	21	45914296	45919483	PCBP3-OT1
ENSG00000280156	22	16950086	17034417	AC006548.28
ENSG00000278920	22	31051630	31068327	RP3-412A9.17
ENSG00000261675	22	36560870	36562915	RP5-1119A7.17
ENSG00000243902	22	37339583	37427445	ELFN2
ENSG00000279738	22	37876148	37895563	RP5-1014D13.2
ENSG00000279010	22	37948352	38002889	RP5-1039K5.19
ENSG00000280434	22	44139365	44153626	RP4-671O14.6
ENSG00000280383	22	45657019	45680130	CTA-941F9.10
ENSG00000280395	22	50092745	50096437	RP5-898I4.1
