ensembl_id	chrom	start	end	name
ENSG00000207475	1	155919909	155920045	SNORA80E
ENSG00000252236	1	156192063	156192203	SNORA26
ENSG00000212161	1	159851906	159851972	SNORD64
ENSG00000238934	1	161141208	161141336	ACA64
ENSG00000212538	1	163923670	163923873	U3
ENSG00000201791	1	178753654	178753772	SNORA63
ENSG00000212338	1	179196473	179196579	SNORA67
ENSG00000201619	1	179201487	179201627	SNORA67
ENSG00000238754	1	193057281	193057415	SCARNA18B
ENSG00000206637	1	201978461	201978595	SNORA70
ENSG00000253042	1	202527310	202527427	SNORA70
ENSG00000221643	1	203729581	203729705	SNORA77
ENSG00000201944	1	205731221	205731352	SNORA72
ENSG00000252692	1	206080239	206080324	SNORD60
ENSG00000212187	1	212025561	212025682	SNORA26
ENSG00000201544	1	212352816	212352950	SNORA16B
ENSG00000202498	1	215630026	215630117	SNORD116
ENSG00000212610	1	218541690	218541899	U3
ENSG00000221673	1	219962652	219962865	U3
ENSG00000222370	1	220200546	220200676	SNORA36B
ENSG00000201898	1	224179641	224179767	SNORA72
ENSG00000206878	1	228652436	228652560	SNORA51
ENSG00000212144	1	234593275	234593402	U8
ENSG00000207181	1	235127803	235127937	SNORA14B
ENSG00000252290	1	237555040	237555171	SNORA25
ENSG00000252011	1	246833448	246833529	SNORA25
ENSG00000252238	2	4827001	4827084	SNORA31
ENSG00000212558	2	10090205	10090319	SNORA26
ENSG00000206647	2	10155072	10155206	SNORA2
ENSG00000206898	2	10296047	10296180	SNORA51
ENSG00000206633	2	10446714	10446849	SNORA80B
ENSG00000238503	2	12030303	12030372	SNORD18
ENSG00000238371	2	15903669	15903772	snoU13
ENSG00000251704	2	16199203	16199295	SNORA40
ENSG00000212455	2	18040606	18040733	SNORA40
ENSG00000202479	2	24969388	24969477	SNORD14
ENSG00000206731	2	27642043	27642169	SNORA36
ENSG00000264994	2	28913664	28913748	SNORD92
ENSG00000265145	2	28927067	28927144	SNORD53
ENSG00000265706	2	28927983	28928060	SNORD53_SNORD92
ENSG00000207187	2	30187434	30187566	SNORA64
ENSG00000252473	2	39283657	39283791	SNORA67
ENSG00000221300	2	42440377	42440436	SNORD75
ENSG00000212580	2	49888868	49888986	SNORA75
ENSG00000212175	2	55565703	55565850	SNORA12
ENSG00000212168	2	57544535	57544599	SNORD78
ENSG00000206937	2	61417244	61417378	SNORA70B
ENSG00000251775	2	63883249	63883391	ACA59
ENSG00000272025	2	65158662	65158860	SNORA74
ENSG00000207016	2	69520043	69520174	SNORA36C
ENSG00000212378	2	72760534	72760602	SNORD78
ENSG00000238410	2	75489576	75489710	snoU109
ENSG00000221638	2	75627950	75628168	U3
ENSG00000208772	2	86135870	86136006	SNORD94
ENSG00000202537	2	86347062	86347195	U8
ENSG00000251974	2	86364136	86364265	SNORA19
ENSG00000212283	2	101272936	101273049	SNORD89
ENSG00000207249	2	104733234	104733362	SNORA72
ENSG00000212182	2	114005440	114005655	U3
ENSG00000208308	2	135136628	135136755	SNORA40
ENSG00000206901	2	139511424	139511555	SNORA72
ENSG00000212181	2	148260574	148260708	SNORA48
ENSG00000200377	2	153446813	153446883	SNORD56
ENSG00000238570	2	161558544	161558646	snoU13
ENSG00000206869	2	164687643	164687777	SNORA70F
ENSG00000206961	2	169727872	169728003	SNORA51
ENSG00000239041	2	172691299	172691402	snoU13
ENSG00000238295	2	177345858	177345961	snoU13
ENSG00000280636	2	179934401	179934538	SNORA43
ENSG00000202216	2	179934402	179934527	SNORA17
ENSG00000221498	2	183064235	183064346	SNORA77
ENSG00000212581	2	185661774	185661906	U8
ENSG00000252517	2	194664107	194664174	SNORD59
ENSG00000202434	2	197404718	197404854	SNORA4
ENSG00000212534	2	202276431	202276518	SNORD70
ENSG00000212309	2	202278108	202278192	SNORD70
ENSG00000271852	2	202291332	202291421	SNORD11B
ENSG00000238317	2	202293051	202293134	SNORD11
ENSG00000202059	2	203052285	203052418	SNORA1
ENSG00000281780	2	206161841	206161929	snoZ196
ENSG00000207047	2	206161878	206161957	SNORD51
ENSG00000207406	2	206162228	206162359	SNORA41
ENSG00000207274	2	214846947	214847081	SNORA70
ENSG00000212391	2	226968989	226969122	SNORA48
ENSG00000272237	2	227887631	227887744	SNORA25
ENSG00000206885	2	231455800	231455936	SNORA75
ENSG00000207280	2	231456444	231456523	SNORD20
ENSG00000202400	2	231460371	231460440	SNORD82
ENSG00000263723	2	237869904	237869982	SNORD39
ENSG00000276366	2	240289216	240289443	U3
ENSG00000253049	3	3102913	3103015	SNORA43
ENSG00000281863	3	8931495	8931632	SNORA43
ENSG00000199815	3	8931506	8931631	SNORA17
ENSG00000207496	3	12840312	12840450	SNORA7A
ENSG00000272166	3	25555543	25555606	SNORD5
ENSG00000199927	3	30304320	30304536	ACEA_U3
ENSG00000281710	3	30304321	30304536	U3
ENSG00000201701	3	32037526	32037653	SNORA25
ENSG00000206760	3	39408389	39408539	SNORA6
ENSG00000202363	3	39411054	39411206	SNORA62
ENSG00000202517	3	40238608	40238741	SNORA64
ENSG00000212145	3	41899111	41899253	U8
ENSG00000202268	3	45255409	45255620	U3
ENSG00000251967	3	46650510	46650590	SNORD77
ENSG00000239128	3	47250523	47250626	SNORD13P3
ENSG00000280904	3	52688882	52688961	SNORD19B
ENSG00000252787	3	52688890	52688962	SNORD19
ENSG00000212493	3	52689248	52689315	SNORD19
ENSG00000238862	3	52690744	52690827	SNORD19B
ENSG00000222345	3	52691378	52691453	SNORD19
ENSG00000212452	3	52692736	52692812	SNORD69
ENSG00000207109	3	53333060	53333128	SNORD38
ENSG00000212608	3	53387713	53387836	SNORA26
ENSG00000251987	3	53530322	53530401	SNORD63
ENSG00000212211	3	60856389	60856605	U3
ENSG00000200222	3	64071807	64072019	U3
ENSG00000201410	3	86125216	86125287	snoZ40
ENSG00000212598	3	90030284	90030495	U3
ENSG00000252989	3	100646121	100646197	SNORA31
ENSG00000202379	3	108574565	108574698	SNORA70
ENSG00000221633	3	109018909	109019116	U3
ENSG00000207002	3	123814077	123814207	SNORA5
ENSG00000207130	3	128714571	128714705	SNORA24
ENSG00000207088	3	129397210	129397348	SNORA7B
ENSG00000249020	3	131479097	131479233	SNORA58
ENSG00000201827	3	133551186	133551315	SNORA33
ENSG00000201398	3	154007367	154007502	U8
ENSG00000271922	3	154329716	154329819	snoU13
ENSG00000207084	3	160696929	160697060	SNORA72
ENSG00000200355	3	172771277	172771405	SNORA72
ENSG00000200288	3	177624282	177624409	SNORA18
ENSG00000201957	3	179169083	179169210	SNORA25
ENSG00000239096	3	179614775	179614878	snoU13
ENSG00000201810	3	180542701	180542836	U8
ENSG00000201229	3	183451857	183451988	SNORA63
ENSG00000253092	3	183452567	183452764	SNORA81
ENSG00000199363	3	183453814	183453944	SNORA63
ENSG00000251730	3	183454128	183454262	SNORA4
ENSG00000212158	3	184325696	184325771	SNORD66
ENSG00000238942	3	186784796	186784864	SNORD2
ENSG00000200418	3	186786323	186786445	SNORA63
ENSG00000221420	3	186786675	186786852	SNORA81
ENSG00000200320	3	186787300	186787431	SNORA63
ENSG00000263776	3	186787612	186787749	SNORA4
ENSG00000239093	3	187423315	187423419	snoU13
ENSG00000238902	3	192534009	192534112	snoU13
ENSG00000212458	4	1118884	1119013	SNORA48
ENSG00000202449	4	14690710	14690832	SNORA63
ENSG00000206780	4	17320746	17320882	SNORA75
ENSG00000200999	4	26702309	26702388	SNORD74
ENSG00000238694	4	34966241	34966344	snoU13
ENSG00000201863	4	40082983	40083106	SNORA51
ENSG00000212588	4	52713249	52713370	SNORA26
ENSG00000212490	4	52748137	52748259	SNORA26
ENSG00000202374	4	67747236	67747386	SNORA62
ENSG00000221639	4	73263960	73264084	SNORA3
ENSG00000199857	4	76402076	76402146	SNORD50
ENSG00000221711	4	77702746	77702803	SNORD75
ENSG00000212620	4	79843102	79843228	SNORA75
ENSG00000252762	4	81928313	81928439	SNORA31
ENSG00000202440	4	82402638	82402706	SNORD42
ENSG00000252136	4	105105987	105106094	SNORA31
ENSG00000199894	4	110433109	110433188	snoU2_19
ENSG00000275994	4	118279190	118279320	SNORA24
ENSG00000221245	4	119569699	119569825	SNORA11
ENSG00000252014	4	131768140	131768249	SNORA70
ENSG00000239005	4	139436368	139436494	ACA64
ENSG00000201264	4	151102057	151102128	SNORD73B
ENSG00000208797	4	151103827	151103891	SNORD73A
ENSG00000271817	4	158700691	158700909	U3
ENSG00000274535	4	158909373	158909450	SNORD39
ENSG00000207171	4	168471409	168471539	SNORA51
ENSG00000201516	4	176098163	176098285	SNORA51
ENSG00000212191	4	178685886	178685956	SNORD65
ENSG00000251878	4	184431966	184432049	SNORD79
ENSG00000253013	4	186130021	186130155	SNORA31
ENSG00000239112	5	9548836	9548905	SNORD123
ENSG00000202269	5	15110786	15110920	U8
ENSG00000212278	5	18236123	18236196	SNORD81
ENSG00000252083	5	23972188	23972294	SNORA40
ENSG00000223004	5	24811481	24811548	SNORD29
ENSG00000252601	5	29070496	29070610	SNORA18
ENSG00000201368	5	35429064	35429277	U3
ENSG00000199552	5	40654963	40655094	SNORA63
ENSG00000212567	5	40790077	40790204	SNORA57
ENSG00000212296	5	40832656	40832735	SNORD72
ENSG00000238326	5	56000518	56000621	snoU13
ENSG00000252904	5	65961183	65961319	SNORA76
ENSG00000212249	5	68873954	68874087	U8
ENSG00000220986	5	69160806	69160939	SNORA50
ENSG00000280894	5	69160808	69160939	SNORA76
ENSG00000212363	5	74882656	74882783	SNORA40
ENSG00000238961	5	77080434	77080571	SNORA47
ENSG00000206592	5	79220942	79221073	SNORA18
ENSG00000251828	5	80306235	80306368	SNORA31
ENSG00000238835	5	83064204	83064337	SCARNA18
ENSG00000206958	5	88382772	88382907	SNORA70
ENSG00000252337	5	106546665	106546803	SNORA31
ENSG00000207177	5	110684794	110684927	SNORA51
ENSG00000238363	5	112161485	112161617	SNORA13
ENSG00000253067	5	132080066	132080133	snoZ6
ENSG00000222937	5	138558970	138559039	SNORD63
ENSG00000206989	5	138561043	138561110	SNORD63
ENSG00000238745	5	138623479	138623582	snoU13
ENSG00000252213	5	139276180	139276320	SNORA74
ENSG00000200959	5	139278781	139278978	SNORA74A
ENSG00000200051	5	140527352	140527428	SNORD45
ENSG00000200235	5	140579667	140579792	SNORA27
ENSG00000221043	5	149695748	149695959	U3
ENSG00000252458	5	159230194	159230322	SNORA68
ENSG00000253065	5	168033091	168033205	SNORA40
ENSG00000206909	5	171366118	171366252	SNORA70
ENSG00000212529	5	172252334	172252478	SNORA57
ENSG00000212402	5	173020728	173020928	SNORA74B
ENSG00000272296	5	181241814	181241892	SNORD96A
ENSG00000264549	5	181243312	181243379	SNORD95
ENSG00000207419	6	11709819	11709960	SNORA67
ENSG00000251830	6	24166273	24166374	SNORD46
ENSG00000199851	6	28015568	28015777	U3
ENSG00000201330	6	29582249	29582332	SNORD32B
ENSG00000252228	6	30132805	30132966	SNORA48
ENSG00000201785	6	31536374	31536449	SNORD117
ENSG00000265236	6	31541101	31541178	SNORD84
ENSG00000200816	6	31623079	31623210	SNORA38
ENSG00000201823	6	31835263	31835326	SNORD48
ENSG00000201754	6	31837076	31837142	SNORD52
ENSG00000212579	6	35651818	35651945	SNORA40
ENSG00000200706	6	38207274	38207345	SNORD45
ENSG00000212586	6	38822307	38822404	SNORA8
ENSG00000206977	6	41832854	41832993	SNORA8
ENSG00000212532	6	51464690	51464765	SNORD66
ENSG00000212229	6	67210408	67210480	SNORD65
ENSG00000221345	6	71126893	71127105	U3
ENSG00000221332	6	75398860	75399067	U3
ENSG00000206886	6	81764024	81764156	SNORA70
ENSG00000275072	6	85677589	85677658	SNORD50B
ENSG00000238628	6	87720915	87721018	snoU13
ENSG00000222145	6	88714242	88714430	SNORA73
ENSG00000200492	6	92119423	92119633	U3
ENSG00000221455	6	92790453	92790665	U3
ENSG00000252249	6	93879106	93879229	SNORA18
ENSG00000202283	6	103583135	103583268	SNORA33
ENSG00000253090	6	107985659	107985773	SNORA73
ENSG00000212587	6	110848546	110848673	SNORA40
ENSG00000206754	6	132815307	132815379	SNORD101
ENSG00000221500	6	132816802	132816877	SNORD100
ENSG00000200534	6	132817219	132817348	SNORA33
ENSG00000201807	6	136855698	136855831	SNORA27
ENSG00000202343	6	149594625	149594759	SNORA2
ENSG00000238594	6	150164584	150164686	snoU13
ENSG00000238963	6	154905076	154905206	U8
ENSG00000212295	6	156378750	156378824	SNORD28
ENSG00000207392	6	159780250	159780381	SNORA20
ENSG00000206910	6	159785594	159785733	SNORA29
ENSG00000276643	6	166099853	166099924	SNORD45
ENSG00000207217	7	6016877	6017011	SNORA42
ENSG00000212422	7	10222797	10223011	U3
ENSG00000199470	7	12700758	12700889	SNORA64
ENSG00000199473	7	17373201	17373326	SNORA63
ENSG00000200753	7	20377331	20377401	SNORD56
ENSG00000221740	7	22856613	22856686	SNORD93
ENSG00000212264	7	23396446	23396516	SNORD65
ENSG00000202233	7	25264656	25264882	U3
ENSG00000238906	7	29912528	29912632	snoU13
ENSG00000251999	7	32791814	32791946	SNORA31
ENSG00000251802	7	34892417	34892549	SNORA31
ENSG00000200113	7	37419628	37419767	SNORA51
ENSG00000206947	7	39329003	39329134	SNORA20
ENSG00000277184	7	44985378	44985510	SNORA9
ENSG00000206838	7	45104349	45104482	SNORA5A
ENSG00000201772	7	45104906	45105042	SNORA5C
ENSG00000200656	7	45105968	45106099	SNORA5B
ENSG00000201133	7	50935350	50935493	SNORA4
ENSG00000253028	7	52269437	52269569	SNORA31
ENSG00000206603	7	56055365	56055502	SNORA22
ENSG00000207168	7	56060470	56060602	SNORA15
ENSG00000199231	7	63175940	63176019	snoU2_19
ENSG00000207344	7	65065999	65066132	SNORA22
ENSG00000207062	7	65070538	65070672	SNORA15
ENSG00000206634	7	65755526	65755659	SNORA22
ENSG00000206785	7	65760052	65760186	SNORA15
ENSG00000201643	7	75943782	75943916	SNORA14A
ENSG00000207094	7	88449092	88449231	SNORA67
ENSG00000222966	7	99952033	99952158	SNORA40
ENSG00000252824	7	102194076	102194164	SNORA48
ENSG00000238832	7	107603363	107603507	snoU109
ENSG00000238297	7	107999791	107999982	U3
ENSG00000202377	7	115581315	115581442	SNORA25
ENSG00000201009	7	132753023	132753126	SNORD46
ENSG00000202023	7	137287687	137287762	SNORD81
ENSG00000201465	7	138187998	138188129	SNORA51
ENSG00000252188	7	138625060	138625179	SNORA40
ENSG00000199370	7	148389645	148389859	U3
ENSG00000212590	7	152609313	152609434	SNORA26
ENSG00000206661	8	5128279	5128412	SNORA70
ENSG00000207244	8	8961575	8961708	SNORA70
ENSG00000201157	8	18979619	18979772	SNORA62
ENSG00000207027	8	23806229	23806377	SNORA67
ENSG00000239039	8	33513475	33513578	SNORD13
ENSG00000252505	8	33540040	33540137	SNORA70
ENSG00000207199	8	39018615	39018683	SNORD38
ENSG00000238936	8	41426655	41426727	SNORD65
ENSG00000238966	8	42043504	42043575	SNORD112
ENSG00000201329	8	43378297	43378510	U3
ENSG00000201316	8	51015021	51015165	SNORA7
ENSG00000199212	8	54330687	54330895	RNU105C
ENSG00000199405	8	55902723	55902855	SNORA1
ENSG00000238650	8	56073835	56073901	SNORD54
ENSG00000221093	8	56121242	56121352	SNORA3
ENSG00000206853	8	59137372	59137502	SNORA51
ENSG00000254341	8	66922467	66922555	SNORD87
ENSG00000200191	8	71815494	71815625	U8
ENSG00000206649	8	80316939	80317069	SNORA20
ENSG00000207215	8	97358265	97358478	U3
ENSG00000207067	8	98042086	98042217	SNORA72
ENSG00000212414	8	100004583	100004649	SNORD77
ENSG00000238372	8	101847256	101847360	snoU13
ENSG00000252852	8	117313528	117313661	SNORA31
ENSG00000206776	8	119388348	119388469	SNORA32
ENSG00000238901	8	122671291	122671394	snoU13
ENSG00000221461	8	123180310	123180525	U3
ENSG00000200075	8	129868590	129868716	SNORA25
ENSG00000212342	8	130162972	130163127	SNORA12
ENSG00000252158	8	131432776	131432869	SNORA72
ENSG00000212273	8	133644598	133644725	SNORA40
ENSG00000251744	8	139108430	139108534	SNORA25
ENSG00000238854	8	141447475	141447549	SNORD5
ENSG00000202189	9	20786927	20787055	SNORA30
ENSG00000264379	9	21524307	21524382	SNORD39
ENSG00000252580	9	26796173	26796304	SNORA31
ENSG00000238300	9	33934296	33934376	SNORD121B
ENSG00000238886	9	33952769	33952850	SNORD121A
ENSG00000200026	9	38147428	38147561	U8
ENSG00000252724	9	39892446	39892540	SNORA70
ENSG00000276094	9	41573512	41573606	SNORA70
ENSG00000252133	9	62358191	62358285	SNORA70
ENSG00000278010	9	67797087	67797181	SNORA70
ENSG00000200969	9	81888918	81888985	SNORD95
ENSG00000212421	9	87260450	87260585	SNORA26
ENSG00000239183	9	92292461	92292593	SNORA84
ENSG00000253041	9	101322477	101322533	SNORA31
ENSG00000207268	9	117181066	117181200	SNORA70C
ENSG00000212447	9	122880213	122880323	SNORD90
ENSG00000252985	9	126426893	126426970	SNORD116
ENSG00000201302	9	127448501	127448630	SNORA65
ENSG00000252582	9	131021168	131021306	SNORA31
ENSG00000235284	9	131485665	131485750	SNORD62A
ENSG00000231587	9	131490486	131490571	SNORD62B
ENSG00000212395	9	131782860	131782958	SNORA67
ENSG00000206611	9	133349396	133349470	SNORD24
ENSG00000200831	9	133350095	133350168	SNORD36B
ENSG00000199744	9	133350456	133350528	SNORD36A
ENSG00000252542	9	133350847	133350912	SNORD36C
ENSG00000280496	9	136726104	136726239	SNORA17B
ENSG00000276161	9	136726105	136726234	SNORA17B
ENSG00000274998	9	136726747	136726879	SNORA17A
ENSG00000281808	9	136726748	136726879	SNORA17
ENSG00000199411	9	137094345	137094430	SNORD62
ENSG00000238840	10	4962436	4962568	U8
ENSG00000239148	10	5004710	5004842	U8
ENSG00000239142	10	5093408	5093543	U8
ENSG00000251922	10	6017054	6017194	SNORA14
ENSG00000252438	10	12415928	12416000	SNORD45
ENSG00000252537	10	16005808	16005923	SNORA31
ENSG00000200545	10	19598247	19598463	U3
ENSG00000252049	10	23166985	23167101	SNORA40
ENSG00000223027	10	26789017	26789157	SNORA57
ENSG00000222666	10	28408039	28408251	U3
ENSG00000212411	10	29575306	29575381	SNORD115
ENSG00000274458	10	36438661	36438788	SNORA40
ENSG00000221400	10	43417249	43417438	U3
ENSG00000265733	10	45984610	45984810	SNORA74
ENSG00000223111	10	49954214	49954414	SNORA74
ENSG00000238707	10	56595963	56596031	SNORD2
ENSG00000283551	10	68755172	68755238	SNORD98
ENSG00000200294	10	72180858	72180989	SNORA36
ENSG00000221164	10	73126080	73126207	SNORA11
ENSG00000252888	10	76835377	76835502	SNORA31
ENSG00000201393	10	78367507	78367623	SNORA71
ENSG00000200891	10	87994618	87994695	SNORD74
ENSG00000252993	10	92076242	92076365	SNORA25
ENSG00000212464	10	100237156	100237302	SNORA12
ENSG00000212589	10	113820459	113820590	SNORA17
ENSG00000207468	10	119060011	119060138	SNORA19
ENSG00000222588	10	119060983	119061111	SNORA19
ENSG00000199321	10	126779702	126779774	SNORD60
ENSG00000199785	11	811681	811814	SNORA52
ENSG00000207008	11	2963771	2963893	SNORA54
ENSG00000206976	11	3922567	3922703	SNORA7
ENSG00000201980	11	4756645	4756797	SNORA62
ENSG00000200983	11	8684227	8684356	SNORA3A
ENSG00000212607	11	8685439	8685569	SNORA3B
ENSG00000201998	11	9428773	9428954	SNORA23
ENSG00000238387	11	9578028	9578131	snoU13
ENSG00000238622	11	10801467	10801608	SNORD97
ENSG00000253072	11	15481808	15481893	snoMBII-202
ENSG00000272034	11	17074654	17074744	SNORD14A
ENSG00000201403	11	17075779	17075868	SNORD14B
ENSG00000207407	11	19591156	19591291	SNORA1
ENSG00000212551	11	32081764	32081973	U3
ENSG00000251838	11	37702125	37702220	SNORA31
ENSG00000252427	11	46758766	46758873	SNORD67
ENSG00000212135	11	46762389	46762499	SNORD67
ENSG00000206597	11	62665422	62665570	SNORA57
ENSG00000277194	11	62852910	62853035	SNORD22
ENSG00000277846	11	62853663	62853732	SNORD30
ENSG00000278527	11	62854161	62854285	SNORD22
ENSG00000274544	11	62854621	62854695	SNORD28
ENSG00000275996	11	62855012	62855083	SNORD27
ENSG00000276788	11	62855292	62855366	SNORD26
ENSG00000275043	11	62855564	62855632	SNORD25
ENSG00000201733	11	66432763	66432902	SNORA43
ENSG00000206913	11	74252414	74252552	SNORA7
ENSG00000206941	11	75400391	75400538	SNORD15A
ENSG00000207445	11	75404421	75404566	SNORD15B
ENSG00000207221	11	83041464	83041598	SNORA70E
ENSG00000207299	11	90118391	90118461	SNORD56
ENSG00000275146	11	93721542	93721621	snoU2_19
ENSG00000273885	11	93721797	93721866	snoU2-30
ENSG00000207112	11	93730513	93730646	SNORA25
ENSG00000206799	11	93730979	93731099	SNORA32
ENSG00000202314	11	93731502	93731574	SNORD6
ENSG00000206834	11	93732004	93732133	SNORA1
ENSG00000207304	11	93732361	93732499	SNORA8
ENSG00000239195	11	93733228	93733300	SNORD5
ENSG00000207145	11	93733466	93733597	SNORA18
ENSG00000210825	11	93735111	93735236	SNORA40
ENSG00000264997	11	109263494	109263564	SNORD39
ENSG00000212397	11	112602354	112602452	snosnR66
ENSG00000238724	11	114527129	114527232	snoU13
ENSG00000252870	11	115128218	115128373	ACA59
ENSG00000239153	11	115627082	115627185	snoU13
ENSG00000252119	11	119323293	119323409	ACA64
ENSG00000239079	11	122726208	122726311	snoU13
ENSG00000200879	11	123058077	123058161	SNORD14E
ENSG00000207118	11	123058909	123058995	SNORD14D
ENSG00000202252	11	123059335	123059422	SNORD14C
ENSG00000200496	11	123301390	123301523	U8
ENSG00000239002	12	6510222	6510551	SCARNA10
ENSG00000238795	12	6967337	6967606	SCARNA12
ENSG00000212440	12	9286673	9286822	SNORA75
ENSG00000212432	12	9445058	9445205	SNORA75
ENSG00000221611	12	12972053	12972143	SNORD88
ENSG00000212533	12	31076867	31077016	SNORA75
ENSG00000252204	12	31811088	31811190	SNORA25
ENSG00000199571	12	39819750	39819883	SNORA22
ENSG00000252917	12	42347061	42347214	SNORA74
ENSG00000199566	12	47346166	47346297	SNORA64
ENSG00000221491	12	48654382	48654518	SNORA2C
ENSG00000206612	12	48656648	48656782	SNORA2A
ENSG00000207313	12	48667457	48667593	SNORA2B
ENSG00000207031	12	56645027	56645101	SNORD59A
ENSG00000212383	12	56861375	56861508	SNORA48
ENSG00000251822	12	60363822	60363935	SNORA19
ENSG00000238440	12	64355762	64355865	snoU13
ENSG00000223294	12	64575665	64575741	SNORD83
ENSG00000206650	12	68627234	68627375	SNORA70G
ENSG00000212461	12	71639355	71639483	SNORA17
ENSG00000201809	12	73764279	73764413	U8
ENSG00000251893	12	75689152	75689304	SNORA70
ENSG00000221148	12	84183324	84183448	SNORA3
ENSG00000201502	12	93266017	93266096	SNORD74
ENSG00000251844	12	97552137	97552228	snoMe28S-Am2634
ENSG00000212443	12	98599635	98599883	SNORA53
ENSG00000212594	12	103592112	103592243	U8
ENSG00000200897	12	107374747	107374827	SNORD74
ENSG00000273499	12	108778144	108778271	SNORA40
ENSG00000202335	12	110496352	110496421	SNORD50
ENSG00000252459	12	114737704	114737798	SNORA27
ENSG00000200112	12	115852648	115852718	SNORD56
ENSG00000201042	12	118888434	118888564	SNORA38
ENSG00000201945	12	121107043	121107174	SNORA70
ENSG00000252192	12	122492113	122492241	SNORA9
ENSG00000206897	12	123616708	123616840	SNORA9
ENSG00000208892	12	132031224	132031359	SNORA49
ENSG00000252128	13	21139886	21139957	SNORD27
ENSG00000253094	13	22803145	22803224	SNORD36
ENSG00000207500	13	27255064	27255135	SNORD102
ENSG00000207051	13	27255401	27255526	SNORA27
ENSG00000212293	13	32420390	32420516	SNORA16
ENSG00000199196	13	34100711	34100838	SNORA25
ENSG00000212553	13	39857135	39857227	SNORD116
ENSG00000253051	13	45336314	45336447	SNORA31
ENSG00000199477	13	45337480	45337609	SNORA31
ENSG00000212377	13	72453902	72453967	SNORD37
ENSG00000251715	13	72460519	72460601	SNORA68
ENSG00000199282	13	72586680	72586810	SNORA9
ENSG00000200733	13	89837170	89837237	SNORD38
ENSG00000201245	13	99783857	99783983	SNORA25
ENSG00000252550	13	105897523	105897643	SNORA25
ENSG00000201847	13	107320895	107320963	SNORD31
ENSG00000200072	13	112052078	112052138	SNORD44
ENSG00000222489	14	20323179	20323326	SNORA79
ENSG00000238344	14	20326450	20326526	SNORD126
ENSG00000199436	14	21392150	21392253	SNORD9
ENSG00000200785	14	21397292	21397401	SNORD8
ENSG00000212302	14	22756761	22756829	SNORD41
ENSG00000212270	14	25806648	25806712	SNORD37
ENSG00000253059	14	35756327	35756463	SNORA31
ENSG00000200385	14	37720425	37720561	SNORA42
ENSG00000251858	14	41594463	41594591	SNORA31
ENSG00000212615	14	45088243	45088308	SNORD58
ENSG00000239043	14	45110883	45110968	SNORD127
ENSG00000251735	14	46960423	46960546	SNORA25
ENSG00000252945	14	50844625	50844712	snoU83B
ENSG00000201376	14	51244090	51244224	SNORA70
ENSG00000200693	14	63651296	63651499	U3
ENSG00000221060	14	69804203	69804331	SNORA11
ENSG00000207444	14	71398337	71398407	SNORD56B
ENSG00000222604	14	74711936	74712045	SNORA7
ENSG00000201384	14	77201026	77201140	SNORA32
ENSG00000212371	14	77466284	77466436	SNORA46
ENSG00000221303	14	81202695	81202834	SNORA79
ENSG00000221102	14	91126425	91126553	SNORA11B
ENSG00000275154	14	91714915	91715130	U3
ENSG00000275662	14	100897920	100897996	SNORD112
ENSG00000202191	14	100924824	100924892	SNORD113-1
ENSG00000212384	14	100927342	100927413	SNORD113-2
ENSG00000201700	14	100929919	100929990	SNORD113-3
ENSG00000201672	14	100936491	100936565	SNORD113-4
