ensembl_id	chrom	start	end	name
ENSG00000202521	1	228623667	228623785	RNA5S7
ENSG00000200343	1	228625909	228626027	RNA5S8
ENSG00000201321	1	228628148	228628266	RNA5S9
ENSG00000199910	1	228630390	228630508	RNA5S10
ENSG00000199334	1	228632631	228632749	RNA5S11
ENSG00000199270	1	228634871	228634989	RNA5S12
ENSG00000202526	1	228637096	228637214	RNA5S13
ENSG00000201355	1	228639337	228639455	RNA5S14
ENSG00000201925	1	228641568	228641686	RNA5S15
ENSG00000202257	1	228643809	228643927	RNA5S16
ENSG00000200370	1	228646040	228646158	RNA5S17
ENSG00000212237	1	228647912	228648032	RNA5SP18
ENSG00000201492	1	229549905	229550022	RNA5SP78
ENSG00000202063	1	230820250	230820358	RNA5SP79
ENSG00000222407	1	231281414	231281524	RNA5SP80
ENSG00000252516	1	247204570	247204661	RNA5SP82
ENSG00000201610	2	11517397	11517503	RNA5SP84
ENSG00000202248	2	11561661	11561779	RNA5SP85
ENSG00000212171	2	20401627	20401724	RNA5SP86
ENSG00000206882	2	22338886	22339003	RNA5SP87
ENSG00000202430	2	24564630	24564738	RNA5SP88
ENSG00000222232	2	28683976	28684083	RNA5SP89
ENSG00000201671	2	31228312	31228410	RNA5SP90
ENSG00000212204	2	33285769	33285887	RNA5SP91
ENSG00000252246	2	33332898	33333007	RNA5SP92
ENSG00000199395	2	56235217	56235330	RNA5SP93
ENSG00000252726	2	59694762	59694869	RNA5SP94
ENSG00000222251	2	60998752	60998888	RNA5SP95
ENSG00000251850	2	69181897	69182003	RNA5SP96
ENSG00000201876	2	73968123	73968206	RNA5SP97
ENSG00000200028	2	76772909	76773045	RNA5SP98
ENSG00000200890	2	81496214	81496327	RNA5SP99
ENSG00000276861	2	89600571	89600680	5S_rRNA
ENSG00000222835	2	91674857	91674966	RNA5SP100
ENSG00000252845	2	96956708	96956815	RNA5SP101
ENSG00000252674	2	124932915	124933020	RNA5SP102
ENSG00000238379	2	128445081	128445198	RNA5SP103
ENSG00000202174	2	132253154	132253305	RNA5-8SP5
ENSG00000222921	2	134231195	134231312	RNA5SP104
ENSG00000212425	2	137512098	137512210	RNA5SP105
ENSG00000253083	2	147713455	147713554	RNA5SP106
ENSG00000223290	2	154590407	154590528	RNA5SP107
ENSG00000271924	2	161409554	161409670	RNA5SP108
ENSG00000212312	2	162496936	162497051	RNA5SP109
ENSG00000199508	2	164858432	164858546	RNA5SP110
ENSG00000223318	2	164895677	164895777	RNA5SP111
ENSG00000251746	2	177138699	177138797	RNA5SP112
ENSG00000222418	2	182048822	182048905	RNA5SP113
ENSG00000200650	2	188276732	188276844	RNA5SP114
ENSG00000223092	2	200849038	200849144	RNA5SP115
ENSG00000251941	2	208054161	208054258	RNA5SP116
ENSG00000202164	2	208920547	208920664	RNA5SP117
ENSG00000222317	2	209721913	209722021	RNA5SP118
ENSG00000199585	2	211535653	211535769	RNA5SP119
ENSG00000222832	2	216793489	216793600	RNA5SP120
ENSG00000252346	2	227763052	227763152	RNA5SP121
ENSG00000207186	2	241584968	241585075	RNA5SP122
ENSG00000200114	3	12511095	12511213	RNA5SP123
ENSG00000199609	3	14394648	14394757	RNA5SP124
ENSG00000201713	3	25025007	25025126	RNA5SP125
ENSG00000201962	3	25352284	25352392	RNA5SP126
ENSG00000222983	3	31228715	31228847	RNA5SP127
ENSG00000202175	3	33491983	33492098	RNA5SP128
ENSG00000222208	3	37341649	37341766	RNA5SP129
ENSG00000201301	3	49467115	49467228	RNA5SP130
ENSG00000202322	3	50419781	50419899	RNA5SP131
ENSG00000201595	3	51694465	51694582	RNA5SP132
ENSG00000200238	3	56185104	56185222	RNA5SP133
ENSG00000252301	3	63545440	63545535	RNA5SP134
ENSG00000252828	3	68882967	68883091	RNA5SP135
ENSG00000222838	3	72691705	72691811	RNA5SP136
ENSG00000252642	3	125058304	125058438	RNA5SP137
ENSG00000201968	3	126564565	126564678	RNA5SP138
ENSG00000201210	3	127963608	127963724	RNA5SP139
ENSG00000201394	3	133710076	133710167	RNA5SP140
ENSG00000201413	3	134783436	134783555	RNA5SP141
ENSG00000201325	3	137518134	137518255	RNA5SP142
ENSG00000252745	3	142591677	142591791	RNA5SP143
ENSG00000222778	3	144186905	144187020	RNA5SP144
ENSG00000199994	3	151188099	151188223	RNA5SP145
ENSG00000222675	3	157173918	157174040	RNA5SP146
ENSG00000252302	3	176763233	176763341	RNA5SP147
ENSG00000252336	3	178429197	178429290	RNA5SP148
ENSG00000201822	3	180161886	180161977	RNA5SP149
ENSG00000199839	3	181822872	181822990	RNA5SP150
ENSG00000202502	3	183258300	183258416	RNA5SP151
ENSG00000202054	4	8393015	8393124	RNA5SP152
ENSG00000252307	4	9411178	9411253	RNA5SP153
ENSG00000252002	4	9792751	9792861	RNA5SP154
ENSG00000223086	4	10115756	10115884	RNA5SP155
ENSG00000222182	4	11414051	11414160	RNA5SP156
ENSG00000251816	4	19181814	19181856	RNA5SP157
ENSG00000222230	4	38758791	38758892	RNA5SP158
ENSG00000252970	4	39936753	39936855	RNA5SP159
ENSG00000201736	4	40990154	40990273	RNA5SP160
ENSG00000200741	4	56097390	56097504	RNA5SP161
ENSG00000274759	4	67439992	67440118	5S_rRNA
ENSG00000222236	4	71759518	71759616	RNA5SP163
ENSG00000252342	4	93820171	93820280	RNA5SP164
ENSG00000252951	4	147745303	147745417	RNA5SP165
ENSG00000201846	4	148557947	148558048	RNA5SP166
ENSG00000202331	4	149907560	149907675	RNA5SP167
ENSG00000252451	4	150970671	150970782	RNA5SP168
ENSG00000253077	4	151971497	151971613	RNA5SP169
ENSG00000252959	4	166053187	166053287	RNA5SP170
ENSG00000212373	4	166918364	166918478	RNA5SP171
ENSG00000201931	4	177457111	177457228	RNA5SP172
ENSG00000201727	4	178406695	178406830	RNA5SP173
ENSG00000199572	4	190015138	190015255	RNA5SP174
ENSG00000201145	4	190017696	190017814	RNA5SP175
ENSG00000212258	5	7047227	7047336	RNA5SP176
ENSG00000222054	5	9760907	9761013	RNA5SP177
ENSG00000222312	5	16033229	16033356	RNA5SP178
ENSG00000253093	5	16853994	16854114	RNA5SP179
ENSG00000251990	5	17156971	17157071	RNA5SP180
ENSG00000222178	5	36485343	36485440	RNA5SP181
ENSG00000251873	5	51886688	51886769	RNA5SP182
ENSG00000199322	5	55777469	55777587	RNA5SP183
ENSG00000223003	5	56146739	56146846	RNA5SP184
ENSG00000212265	5	56260333	56260446	RNA5SP185
ENSG00000252833	5	76091708	76091801	RNA5SP186
ENSG00000207129	5	88274258	88274376	RNA5SP187
ENSG00000199786	5	102131007	102131135	RNA5SP188
ENSG00000201790	5	105922994	105923108	RNA5SP189
ENSG00000202092	5	119445716	119445833	RNA5SP190
ENSG00000199455	5	130114409	130114510	RNA5SP191
ENSG00000201274	5	132848577	132848696	RNA5SP192
ENSG00000222285	5	136969200	136969306	RNA5SP193
ENSG00000201532	5	139012329	139012441	RNA5SP194
ENSG00000199545	5	139299852	139299968	RNA5SP195
ENSG00000280646	5	146586099	146586200	RNA5SP196
ENSG00000200227	5	151477459	151477577	RNA5SP197
ENSG00000222308	5	151875566	151875692	RNA5SP198
ENSG00000200275	5	155845437	155845528	RNA5SP199
ENSG00000252169	5	173292517	173292619	RNA5SP200
ENSG00000222248	6	3088686	3088809	RNA5SP201
ENSG00000201185	6	4427963	4428081	RNA5SP202
ENSG00000222383	6	10752791	10752926	RNA5SP203
ENSG00000277411	6	15522195	15522300	5S_rRNA
ENSG00000201415	6	17721786	17721903	RNA5SP204
ENSG00000201523	6	19438283	19438418	RNA5SP205
ENSG00000252512	6	32078508	32078628	RNA5SP206
ENSG00000212176	6	41239520	41239626	RNA5SP207
ENSG00000251965	6	67467231	67467308	RNA5SP208
ENSG00000223169	6	75865239	75865335	RNA5SP209
ENSG00000212336	6	81622200	81622319	RNA5SP210
ENSG00000202386	6	106449381	106449497	RNA5SP211
ENSG00000212525	6	108252401	108252507	RNA5SP212
ENSG00000212333	6	114220681	114220786	RNA5SP213
ENSG00000200248	6	117060682	117060799	RNA5SP214
ENSG00000200310	6	120686621	120686742	RNA5SP215
ENSG00000251920	6	125979812	125979934	RNA5SP216
ENSG00000251768	6	127317883	127317973	RNA5SP217
ENSG00000200058	6	134257035	134257143	RNA5SP218
ENSG00000212242	6	136630243	136630355	RNA5SP219
ENSG00000252107	6	140158591	140158694	RNA5SP220
ENSG00000223203	6	143449809	143449911	RNA5SP221
ENSG00000222971	6	146340420	146340524	RNA5SP222
ENSG00000202044	6	152410275	152410394	RNA5SP223
ENSG00000201939	6	153159220	153159345	RNA5SP224
ENSG00000222806	6	153420438	153420572	RNA5SP225
ENSG00000199523	6	165409562	165409676	RNA5SP226
ENSG00000251993	7	22298594	22298706	RNA5SP227
ENSG00000252041	7	24132705	24132837	RNA5SP228
ENSG00000222741	7	33177740	33177838	RNA5SP229
ENSG00000252848	7	44125752	44125873	RNA5SP230
ENSG00000222428	7	68723911	68724048	RNA5SP231
ENSG00000201014	7	71913738	71913856	RNA5SP232
ENSG00000238391	7	74487428	74487540	RNA5SP233
ENSG00000200786	7	79654109	79654227	RNA5SP234
ENSG00000202281	7	83017898	83018011	RNA5SP235
ENSG00000251978	7	106781600	106781715	RNA5SP236
ENSG00000222346	7	111953653	111953765	RNA5SP237
ENSG00000202334	7	114613787	114613906	RNA5SP238
ENSG00000222150	7	116944286	116944414	RNA5SP239
ENSG00000202225	7	120981426	120981553	RNA5SP240
ENSG00000212628	7	121083700	121083813	RNA5SP241
ENSG00000201041	7	128697439	128697556	RNA5SP242
ENSG00000252866	7	128697710	128697744	RNA5SP243
ENSG00000212238	7	129756266	129756377	RNA5SP244
ENSG00000201109	7	130027277	130027397	RNA5SP245
ENSG00000239021	7	130602795	130602913	RNA5SP246
ENSG00000223113	7	140370441	140370545	RNA5SP247
ENSG00000202472	7	140386781	140386907	RNA5SP248
ENSG00000251936	7	147849884	147849982	RNA5SP249
ENSG00000199404	7	152592973	152593091	RNA5SP250
ENSG00000222546	8	3700492	3700628	RNA5SP251
ENSG00000212433	8	10686569	10686687	RNA5SP252
ENSG00000252029	8	12087396	12087445	RNA5SP253
ENSG00000252535	8	12333644	12333693	RNA5SP254
ENSG00000252179	8	13536029	13536135	RNA5SP255
ENSG00000212280	8	17748118	17748230	RNA5SP256
ENSG00000274467	8	20290174	20290289	RNA5SP257
ENSG00000199620	8	26136880	26136998	RNA5SP258
ENSG00000202411	8	28530411	28530519	RNA5SP259
ENSG00000200719	8	29048494	29048604	RNA5SP260
ENSG00000222468	8	31598099	31598204	RNA5SP261
ENSG00000252261	8	32192028	32192153	RNA5SP262
ENSG00000200246	8	32256496	32256623	RNA5SP263
ENSG00000199985	8	36764445	36764551	RNA5SP264
ENSG00000277418	8	48316669	48316770	5S_rRNA
ENSG00000222955	8	55745232	55745342	RNA5SP265
ENSG00000222205	8	57126655	57126762	RNA5SP266
ENSG00000201763	8	59455885	59456010	RNA5SP267
ENSG00000252637	8	67099302	67099425	RNA5SP268
ENSG00000239184	8	68695643	68695779	RNA5SP269
ENSG00000223293	8	69929905	69930022	RNA5SP270
ENSG00000252509	8	72357728	72357815	RNA5SP271
ENSG00000251904	8	88396437	88396547	RNA5SP272
ENSG00000199354	8	90511128	90511240	RNA5SP273
ENSG00000222416	8	93441277	93441384	RNA5SP274
ENSG00000200806	8	107884494	107884611	RNA5SP275
ENSG00000199450	8	116022686	116022779	RNA5SP276
ENSG00000202356	8	119891132	119891229	RNA5SP277
ENSG00000252864	8	140940562	140940663	RNA5SP278
ENSG00000202383	9	1333837	1333953	RNA5SP279
ENSG00000223162	9	27198287	27198401	RNA5SP280
ENSG00000252313	9	32293558	32293692	RNA5SP281
ENSG00000252164	9	34206134	34206241	RNA5SP282
ENSG00000277049	9	41237440	41237557	5S_rRNA
ENSG00000202474	9	62802320	62802438	RNA5SP283
ENSG00000207277	9	63813190	63813307	RNA5SP284
ENSG00000252428	9	72299720	72299838	RNA5SP285
ENSG00000212454	9	73750972	73751077	RNA5SP286
ENSG00000252167	9	81885496	81885598	RNA5SP287
ENSG00000251884	9	95142449	95142541	RNA5SP288
ENSG00000199202	9	95905005	95905141	RNA5SP289
ENSG00000252942	9	99145840	99145966	RNA5SP290
ENSG00000253031	9	103689473	103689577	RNA5SP291
ENSG00000212276	9	106843749	106843866	RNA5SP292
ENSG00000222459	9	107918866	107918978	RNA5SP293
ENSG00000223238	9	111411644	111411742	RNA5SP294
ENSG00000199525	9	112252258	112252378	RNA5SP295
ENSG00000222455	9	127841112	127841222	RNA5SP296
ENSG00000212331	10	154831	154943	RNA5SP297
ENSG00000201861	10	282015	282125	RNA5SP298
ENSG00000212505	10	8656716	8656831	RNA5SP299
ENSG00000212499	10	12924679	12924785	RNA5SP300
ENSG00000199407	10	13727796	13727916	RNA5SP301
ENSG00000201766	10	14663395	14663494	RNA5SP302
ENSG00000252001	10	19633683	19633812	RNA5SP303
ENSG00000223131	10	22997255	22997358	RNA5SP304
ENSG00000199535	10	24640166	24640284	RNA5SP305
ENSG00000223019	10	25813811	25813917	RNA5SP306
ENSG00000199733	10	26509589	26509704	RNA5SP307
ENSG00000199402	10	28874393	28874507	RNA5SP308
ENSG00000252479	10	31259599	31259704	RNA5SP309
ENSG00000239152	10	45856307	45856422	RNA5SP310
ENSG00000238405	10	46807458	46807573	RNA5SP311
ENSG00000252877	10	47532352	47532467	RNA5SP312
ENSG00000252149	10	48040462	48040577	RNA5SP315
ENSG00000222108	10	49979665	49979780	RNA5SP317
ENSG00000252161	10	53458197	53458288	RNA5SP318
ENSG00000199638	10	68461407	68461525	RNA5SP319
ENSG00000252072	10	73706490	73706613	RNA5SP320
ENSG00000199592	10	77587049	77587159	RNA5SP321
ENSG00000200487	10	86052448	86052566	RNA5SP322
ENSG00000212396	10	93510548	93510680	RNA5SP323
ENSG00000202047	10	96619376	96619483	RNA5SP324
ENSG00000200626	10	106970021	106970150	RNA5SP325
ENSG00000200079	10	107461560	107461669	RNA5SP326
ENSG00000199364	10	110761142	110761242	RNA5SP327
ENSG00000222740	10	126145474	126145582	RNA5SP328
ENSG00000202147	11	6016996	6017114	RNA5SP329
ENSG00000252905	11	8845263	8845358	RNA5SP330
ENSG00000201856	11	13907484	13907590	RNA5SP331
ENSG00000212365	11	14134986	14135100	RNA5SP332
ENSG00000200336	11	18248389	18248506	RNA5SP333
ENSG00000201695	11	18266393	18266510	RNA5SP334
ENSG00000200687	11	19401872	19401981	RNA5SP335
ENSG00000201059	11	21000881	21000997	RNA5SP336
ENSG00000252816	11	21383801	21383909	RNA5SP337
ENSG00000222427	11	22688351	22688435	RNA5SP338
ENSG00000212289	11	27521605	27521726	RNA5SP339
ENSG00000252941	11	47804296	47804402	RNA5SP340
ENSG00000252070	11	57450183	57450299	RNA5SP341
ENSG00000252902	11	71845196	71845245	RNA5SP342
ENSG00000223013	11	75934936	75935039	RNA5SP344
ENSG00000222578	11	95840017	95840124	RNA5SP345
ENSG00000200411	11	96474572	96474692	RNA5SP346
ENSG00000199315	11	97657464	97657582	RNA5SP347
ENSG00000274097	11	102057854	102057960	5S_rRNA
ENSG00000200613	11	109120878	109120986	RNA5SP349
ENSG00000200168	11	111040098	111040208	RNA5SP350
ENSG00000238965	11	111928400	111928508	RNA5SP351
ENSG00000200278	11	124636459	124636592	RNA5SP352
ENSG00000201476	12	13440884	13441001	RNA5SP353
ENSG00000212549	12	26373598	26373733	RNA5SP354
ENSG00000202187	12	28505394	28505528	RNA5SP355
ENSG00000251781	12	30306431	30306524	RNA5SP356
ENSG00000272435	12	34205699	34205817	RNA5SP357
ENSG00000199843	12	38161466	38161582	RNA5SP358
ENSG00000201708	12	38163403	38163515	RNA5SP359
ENSG00000252364	12	41658676	41658793	RNA5SP360
ENSG00000199556	12	45117771	45117888	RNA5SP361
ENSG00000251857	12	66066221	66066338	RNA5SP362
ENSG00000201942	12	79878305	79878419	RNA5SP363
ENSG00000252747	12	88051701	88051778	RNA5SP364
ENSG00000252207	12	89726936	89727042	RNA5SP365
ENSG00000202324	12	99083783	99083905	RNA5SP366
ENSG00000252366	12	101472339	101472456	RNA5SP367
ENSG00000201168	12	101779814	101779929	RNA5SP368
ENSG00000223046	12	101836820	101836927	RNA5SP369
ENSG00000199415	12	104125236	104125356	RNA5SP370
ENSG00000222302	12	107486511	107486635	RNA5SP371
ENSG00000212138	12	109059986	109060100	RNA5SP372
ENSG00000253080	12	111339527	111339621	RNA5SP373
ENSG00000199809	12	118829681	118829805	RNA5SP374
ENSG00000199845	12	123282916	123283034	RNA5SP375
ENSG00000212251	12	131299640	131299751	RNA5SP376
ENSG00000212154	12	131661063	131661174	RNA5SP377
ENSG00000200516	12	131801315	131801434	RNA5SP378
ENSG00000201469	12	132723945	132724057	RNA5SP379
ENSG00000252287	13	19088487	19088581	RNA5SP24
ENSG00000222747	13	21369790	21369899	RNA5SP25
ENSG00000199276	13	37854852	37854970	RNA5SP26
ENSG00000200709	13	45551485	45551603	RNA5SP27
ENSG00000200711	13	50812988	50813106	RNA5SP28
ENSG00000222920	13	51027747	51027852	RNA5SP29
ENSG00000202422	13	57991350	57991464	RNA5SP30
ENSG00000223076	13	60613608	60613734	RNA5SP31
ENSG00000252496	13	79389534	79389631	RNA5SP33
ENSG00000252696	13	90135712	90135841	RNA5SP34
ENSG00000212559	13	94025470	94025598	RNA5SP35
ENSG00000222129	13	94651397	94651529	RNA5SP36
ENSG00000202290	13	97362972	97363101	RNA5SP37
ENSG00000222682	13	106155372	106155490	RNA5SP38
ENSG00000223177	13	108301212	108301331	RNA5SP39
ENSG00000283274	14	16057472	16057622	5_8S_rRNA
ENSG00000252999	14	20090130	20090227	RNA5SP380
ENSG00000200225	14	20414987	20415098	RNA5SP382
ENSG00000199804	14	24158603	24158722	RNA5SP383
ENSG00000252424	14	49552633	49552748	RNA5SP384
ENSG00000251756	14	51692752	51692861	RNA5SP385
ENSG00000272253	14	67657105	67657211	RNA5SP386
ENSG00000201096	14	75604173	75604278	RNA5SP387
ENSG00000199454	14	78177803	78177921	RNA5SP388
ENSG00000199480	14	106636672	106636786	RNA5SP389
ENSG00000222123	15	25738508	25738620	RNA5SP390
ENSG00000200326	15	27280318	27280436	RNA5SP391
ENSG00000252714	15	40331537	40331648	RNA5SP392
ENSG00000200293	15	41851913	41852029	RNA5SP393
ENSG00000201086	15	49982443	49982561	RNA5SP394
ENSG00000252376	15	50463381	50463498	RNA5SP395
ENSG00000201704	15	59574103	59574222	RNA5SP396
ENSG00000212625	15	60736769	60736886	RNA5SP397
ENSG00000200873	15	71858570	71858686	RNA5SP399
ENSG00000252964	15	86138269	86138379	RNA5SP400
ENSG00000251729	15	97472126	97472252	RNA5SP401
ENSG00000252957	15	100074081	100074190	RNA5SP402
ENSG00000200468	16	9564390	9564497	RNA5SP403
ENSG00000252927	16	9600097	9600228	RNA5SP404
ENSG00000199929	16	26028912	26029025	RNA5SP405
ENSG00000200434	16	34162959	34163110	RNA5-8SP2
ENSG00000251915	16	35734393	35734504	RNA5SP406
ENSG00000222207	16	35734639	35734748	RNA5SP407
ENSG00000251924	16	35735372	35735471	RNA5SP408
ENSG00000252624	16	35735625	35735733	RNA5SP409
ENSG00000252094	16	35745989	35746094	RNA5SP410
ENSG00000276599	16	35746523	35746636	RNA5SP411
ENSG00000277004	16	35746772	35746894	RNA5SP412
ENSG00000252182	16	35747032	35747140	RNA5SP413
ENSG00000274228	16	35748520	35748655	RNA5SP414
ENSG00000253055	16	35750061	35750175	RNA5SP415
ENSG00000252647	16	35751574	35751684	RNA5SP416
ENSG00000252268	16	35751828	35751935	RNA5SP417
ENSG00000251760	16	35752826	35752942	RNA5SP418
ENSG00000251717	16	35753796	35753930	RNA5SP419
ENSG00000252806	16	35754046	35754182	RNA5SP420
ENSG00000252673	16	35754555	35754688	RNA5SP421
ENSG00000252587	16	35754923	35755033	RNA5SP422
ENSG00000252936	16	35755177	35755285	RNA5SP423
ENSG00000212290	16	47450347	47450461	RNA5SP424
ENSG00000222268	16	47505432	47505543	RNA5SP425
ENSG00000199771	16	50869455	50869575	RNA5SP426
ENSG00000202193	16	53337453	53337571	RNA5SP427
ENSG00000201999	16	66301809	66301940	RNA5SP428
ENSG00000200558	16	68742480	68742588	RNA5SP429
ENSG00000199299	16	75861048	75861157	RNA5SP430
ENSG00000222244	16	79264454	79264573	RNA5SP431
ENSG00000199350	16	84039918	84040033	RNA5SP432
ENSG00000201361	16	84262815	84262928	RNA5SP433
ENSG00000252456	17	4056756	4056876	RNA5SP434
ENSG00000200914	17	6600944	6601051	RNA5SP435
ENSG00000251829	17	15782341	15782455	RNA5SP436
ENSG00000253058	17	31963805	31963933	RNA5SP437
ENSG00000252370	17	34120056	34120167	RNA5SP438
ENSG00000274164	17	36491199	36491322	RNA5SP439
ENSG00000277488	17	37940704	37940790	5S_rRNA
ENSG00000274663	17	38144201	38144287	5S_rRNA
ENSG00000276036	17	38731802	38731920	RNA5SP440
ENSG00000252618	17	40374089	40374176	RNA5SP441
ENSG00000201920	17	41718154	41718260	RNA5SP442
ENSG00000199953	17	45327366	45327497	RNA5SP443
ENSG00000252653	17	66267743	66267848	RNA5SP444
ENSG00000251698	17	66639269	66639383	RNA5SP445
ENSG00000251764	17	66895491	66895572	RNA5SP446
ENSG00000200619	17	67268110	67268228	RNA5SP447
ENSG00000200021	17	74417594	74417704	RNA5SP448
ENSG00000252680	18	9844717	9844846	RNA5SP449
ENSG00000223138	18	9923920	9924021	RNA5SP450
ENSG00000222520	18	21928985	21929094	RNA5SP451
ENSG00000199874	18	24170505	24170623	RNA5SP452
ENSG00000199373	18	32176050	32176168	RNA5SP453
ENSG00000253040	18	42270589	42270715	RNA5SP454
ENSG00000202060	18	44071583	44071701	RNA5SP455
ENSG00000200872	18	48475487	48475600	RNA5SP456
ENSG00000200527	18	49946266	49946389	RNA5SP457
ENSG00000251997	18	50319002	50319120	RNA5SP458
ENSG00000252437	18	55146546	55146645	RNA5SP459
ENSG00000252598	18	72751952	72752051	RNA5SP460
ENSG00000252260	18	77863464	77863567	RNA5SP461
ENSG00000252539	19	453134	453245	RNA5SP462
ENSG00000199900	19	7886977	7887096	RNA5SP463
ENSG00000252060	19	11996809	11996916	RNA5SP464
ENSG00000212497	19	12027913	12028021	RNA5SP465
ENSG00000252546	19	12070164	12070271	RNA5SP466
ENSG00000212576	19	12106497	12106614	RNA5SP467
ENSG00000252591	19	17972025	17972117	RNA5SP468
ENSG00000201035	19	21113128	21113236	RNA5SP469
ENSG00000201966	19	24004358	24004507	RNA5-8SP4
ENSG00000252272	19	29001670	29001775	RNA5SP470
ENSG00000252780	19	31655356	31655461	RNA5SP471
ENSG00000200738	19	32243965	32244083	RNA5SP472
ENSG00000252211	19	58363438	58363562	RNA5SP473
ENSG00000212536	20	5098387	5098476	RNA5SP474
ENSG00000200313	20	5346006	5346160	RNA5-8SP7
ENSG00000222500	20	15280764	15280873	RNA5SP475
ENSG00000252422	20	18433842	18433944	RNA5SP476
ENSG00000199509	20	21138956	21139074	RNA5SP477
ENSG00000201527	20	23160857	23160971	RNA5SP478
ENSG00000201728	20	23380896	23381012	RNA5SP479
ENSG00000283568	20	29297095	29297246	5_8S_rRNA
ENSG00000283291	20	29741510	29741661	5_8S_rRNA
ENSG00000283433	20	29874059	29874177	5S_rRNA
ENSG00000275877	20	30484925	30485076	5_8S_rRNA
ENSG00000275305	20	30816156	30816274	5S_rRNA
ENSG00000252649	20	31356870	31356978	RNA5SP480
ENSG00000252623	20	32008351	32008472	RNA5SP481
ENSG00000212571	20	32050588	32050705	RNA5SP482
ENSG00000200301	20	35195306	35195423	RNA5SP483
ENSG00000238908	20	40854119	40854229	RNA5SP484
ENSG00000201923	20	45559758	45559876	RNA5SP485
ENSG00000251770	20	47873191	47873273	RNA5SP486
ENSG00000222118	20	56205052	56205173	RNA5SP487
ENSG00000278233	21	8212572	8212724	RNA5-8S5
ENSG00000277739	21	8256781	8256933	RNA5-8S5
ENSG00000275215	21	8395607	8395759	RNA5-8S5
ENSG00000278189	21	8439823	8439975	RNA5-8S5
ENSG00000201812	21	14070871	14070986	RNA5SP488
ENSG00000238627	21	25202207	25202315	RNA5SP489
ENSG00000252950	21	32563075	32563210	RNA5SP490
ENSG00000199806	21	36851911	36852028	RNA5SP491
ENSG00000223262	21	42221173	42221286	RNA5SP492
ENSG00000276871	22	11249809	11249959	5_8S_rRNA
ENSG00000200985	22	21792434	21792524	RNA5SP493
ENSG00000222585	22	25715041	25715169	RNA5SP494
ENSG00000252267	22	26390667	26390776	RNA5SP495
ENSG00000212542	22	31305404	31305512	RNA5SP496
ENSG00000251890	22	32635102	32635198	RNA5SP497
