ensembl_id	chrom	start	end	name
ENSG00000283899	1	51836344	51836402	MIR761
ENSG00000264834	1	52928674	52928772	MIR1273F
ENSG00000266188	1	52934930	52935017	MIR5095
ENSG00000265815	1	52940314	52940413	MIR1273G
ENSG00000283749	1	54054079	54054154	MIR4781
ENSG00000265822	1	55225641	55225723	MIR4422
ENSG00000266150	1	59733227	59733296	MIR4711
ENSG00000263908	1	62078786	62078859	MIR3116-1
ENSG00000283690	1	62078789	62078856	MIR3116-2
ENSG00000275836	1	63326925	63326984	MIR6068
ENSG00000264470	1	64579847	64579923	MIR4794
ENSG00000265996	1	65057755	65057842	MIR3671
ENSG00000199135	1	65058434	65058508	MIR101-1
ENSG00000264720	1	66628440	66628517	MIR3117
ENSG00000221203	1	68183518	68183610	MIR1262
ENSG00000207721	1	71067631	71067716	MIR186
ENSG00000276081	1	77060143	77060202	MIR7156
ENSG00000266110	1	85133794	85133873	MIR4423
ENSG00000278281	1	86357632	86357687	MIR7856
ENSG00000211575	1	93846832	93846911	MIR760
ENSG00000263526	1	94745860	94745900	MIR378G
ENSG00000284247	1	98045242	98045351	MIR2682
ENSG00000284202	1	98046070	98046171	MIR137
ENSG00000207750	1	100281241	100281308	MIR553
ENSG00000275455	1	107897223	107897304	MIR7852
ENSG00000284443	1	109598893	109598967	MIR197
ENSG00000283296	1	112461770	112461833	MIR4256
ENSG00000264419	1	116560024	116560111	MIR548AC
ENSG00000211543	1	116671749	116671827	MIR320B1
ENSG00000215930	1	117094643	117094728	MIR942
ENSG00000278549	1	145850587	145850645	MIR6736
ENSG00000283676	1	148334479	148334554	MIR5087
ENSG00000278596	1	148388282	148388363	MIR6077
ENSG00000283933	1	150492345	150492410	MIR6878
ENSG00000264553	1	150551929	150552014	MIR4257
ENSG00000207606	1	151545796	151545891	MIR554
ENSG00000274940	1	153689705	153689793	MIR8083
ENSG00000276584	1	153962351	153962420	MIR6737
ENSG00000263987	1	154104521	154104592	MIR5698
ENSG00000215938	1	154193665	154193743	MIR190B
ENSG00000264349	1	154975693	154975783	MIR4258
ENSG00000284586	1	155195177	155195272	MIR92B
ENSG00000283701	1	155346350	155346445	MIR555
ENSG00000277817	1	155951273	155951336	MIR6738
ENSG00000207933	1	156420341	156420429	MIR9-1
ENSG00000211581	1	156936131	156936244	MIR765
ENSG00000266458	1	159899979	159900079	MIR4259
ENSG00000284035	1	161227186	161227261	MIR5187
ENSG00000266144	1	162157107	162157182	MIR4654
ENSG00000207729	1	162342546	162342640	MIR556
ENSG00000283936	1	165907921	165907976	MIR3658
ENSG00000215952	1	166154743	166154798	MIR921
ENSG00000221545	1	167998660	167998726	MIR1255B2
ENSG00000207974	1	168375524	168375621	MIR557
ENSG00000283340	1	170151378	170151462	MIR3119-2
ENSG00000263390	1	170151378	170151462	hsa-mir-3119-1
ENSG00000221390	1	171101728	171101806	MIR1295A
ENSG00000283598	1	171101739	171101798	MIR1295B
ENSG00000283844	1	172138798	172138907	MIR214
ENSG00000283152	1	172138808	172138888	MIR3120
ENSG00000208024	1	172144535	172144644	MIR199A2
ENSG00000202609	1	177029363	177029445	MIR488
ENSG00000266417	1	178677749	178677834	MIR4424
ENSG00000265435	1	180438314	180438390	MIR3121
ENSG00000283795	1	192716328	192716390	MIR4426
ENSG00000221680	1	193136503	193136583	MIR1278
ENSG00000265986	1	196582413	196582481	MIR4735
ENSG00000207975	1	198858873	198858982	MIR181B1
ENSG00000207759	1	198859044	198859153	MIR181A1
ENSG00000264802	1	201719508	201719627	MIR5191
ENSG00000221028	1	201808611	201808702	MIR1231
ENSG00000277681	1	201863373	201863447	MIR6739
ENSG00000275207	1	202003124	202003236	MIR6740
ENSG00000199059	1	205448302	205448398	MIR135B
ENSG00000278465	1	206474803	206474864	MIR6769B
ENSG00000284214	1	207801852	207801939	MIR29C
ENSG00000284203	1	207802443	207802523	MIR29B2
ENSG00000284485	1	209432133	209432242	MIR205
ENSG00000283876	1	209623444	209623510	MIR4260
ENSG00000264358	1	212077613	212077685	MIR3122
ENSG00000207590	1	220117853	220117962	MIR215
ENSG00000207624	1	220118157	220118241	MIR194-1
ENSG00000281696	1	220200538	220200619	MIR664A
ENSG00000221406	1	224257004	224257141	MIR320B2
ENSG00000266618	1	224398227	224398311	MIR4742
ENSG00000284519	1	225922080	225922142	MIR6741
ENSG00000264483	1	227941590	227941683	MIR5008
ENSG00000284163	1	228097263	228097341	MIR3620
ENSG00000284311	1	228397048	228397109	MIR6742
ENSG00000266174	1	228462074	228462152	MIR4666A
ENSG00000283799	1	231019828	231019924	MIR1182
ENSG00000265744	1	233624152	233624219	MIR4427
ENSG00000264377	1	234306467	234306539	MIR4671
ENSG00000263439	1	235190034	235190116	MIR4753
ENSG00000222831	1	235853000	235853060	MIR1537
ENSG00000266262	1	237471119	237471191	MIR4428
ENSG00000265831	1	241132272	241132346	MIR3123
ENSG00000265201	1	243346176	243346255	MIR4677
ENSG00000283881	1	247201967	247202060	MIR3916
ENSG00000264500	1	248826377	248826443	MIR3124
ENSG00000276733	2	5974662	5974732	MIR7158
ENSG00000283394	2	6650373	6650439	MIR7515
ENSG00000265418	2	10192614	10192671	MIR4261
ENSG00000264010	2	11540605	11540677	MIR4429
ENSG00000265056	2	11767444	11767525	MIR548S
ENSG00000265172	2	11836933	11836986	MIR4262
ENSG00000264089	2	12199130	12199201	MIR3681
ENSG00000264370	2	12737367	12737444	MIR3125
ENSG00000266738	2	19348429	19348505	MIR4757
ENSG00000221445	2	25328640	25328721	MIR1301
ENSG00000265321	2	27996367	27996449	MIR4263
ENSG00000207653	2	32532153	32532246	MIR558
ENSG00000265057	2	32635255	32635331	MIR4765
ENSG00000283591	2	33418516	33418564	MIR4430
ENSG00000265301	2	35471405	35471486	MIR548AD
ENSG00000207923	2	47377675	47377770	MIR559
ENSG00000212036	2	49059603	49059658	MIR548BA
ENSG00000216191	2	50696172	50696262	MIR8485
ENSG00000264975	2	52702522	52702615	MIR4431
ENSG00000265452	2	53849122	53849205	MIR3682
ENSG00000207548	2	55982967	55983076	MIR217
ENSG00000207798	2	55988950	55989059	MIR216A
ENSG00000211520	2	56000714	56000795	MIR216B
ENSG00000266078	2	60387362	60387445	MIR4432
ENSG00000266097	2	62205826	62205917	MIR5192
ENSG00000264297	2	64340747	64340848	MIR4433B
ENSG00000283222	2	64340759	64340839	MIR4433A
ENSG00000283204	2	64525513	64525565	MIR4434
ENSG00000264525	2	66358249	66358328	MIR4778
ENSG00000266649	2	69103682	69103755	MIR3126
ENSG00000221238	2	70252918	70253005	MIR1285-2
ENSG00000263909	2	75090812	75090914	MIR5000
ENSG00000266436	2	79649294	79649359	MIR4264
ENSG00000276917	2	79866495	79866583	MIR8080
ENSG00000278783	2	85783600	85783677	MIR6071
ENSG00000265420	2	86193026	86193108	MIR4779
ENSG00000264793	2	87194786	87194859	MIR4771-1
ENSG00000265507	2	87629755	87629834	MIR4435-1
ENSG00000265003	2	88082519	88082599	MIR4780
ENSG00000265510	2	88812370	88812454	MIR4436A
ENSG00000264157	2	96798278	96798353	MIR3127
ENSG00000264857	2	101309450	101309534	MIR5696
ENSG00000264764	2	102432289	102432366	MIR4772
ENSG00000264934	2	109141490	109141588	MIR4265
ENSG00000265965	2	109313571	109313625	MIR4266
ENSG00000265682	2	110069961	110070042	MIR4267
ENSG00000264979	2	110086433	110086523	MIR4436B1
ENSG00000263881	2	110284853	110284943	MIR4436B2
ENSG00000266139	2	111321013	111321086	MIR4435-2
ENSG00000266063	2	111771061	111771134	MIR4771-2
ENSG00000221055	2	113582959	113583096	MIR1302-3
ENSG00000265429	2	113721290	113721368	MIR4782
ENSG00000264075	2	127423537	127423618	MIR4783
ENSG00000284149	2	131491160	131491236	MIR4784
ENSG00000221288	2	132256966	132257080	MIR663B
ENSG00000263813	2	134127125	134127192	MIR3679
ENSG00000263783	2	134857820	134857873	MIR5590
ENSG00000207654	2	135665397	135665478	MIR128-1
ENSG00000283506	2	140586626	140586685	MIR7157
ENSG00000283569	2	151368334	151368411	MIR4773-2
ENSG00000264684	2	151368334	151368411	hsa-mir-4773-1
ENSG00000275141	2	159186835	159186901	MIR6888
ENSG00000283734	2	160407810	160407882	MIR4785
ENSG00000265694	2	168582943	168583018	MIR4774
ENSG00000215973	2	175167633	175167709	MIR933
ENSG00000207744	2	176150303	176150412	MIR10B
ENSG00000283880	2	176188843	176188901	MIR7704
ENSG00000283203	2	176600980	176601052	MIR1246
ENSG00000284252	2	177212726	177212799	MIR4444-1
ENSG00000265396	2	177255945	177256010	MIR3128
ENSG00000278418	2	177313806	177313882	MIR6512
ENSG00000221240	2	179860836	179860908	MIR1258
ENSG00000266705	2	181305593	181305652	MIR4437
ENSG00000266808	2	184378975	184379044	MIR548AE1
ENSG00000207951	2	188297492	188297588	MIR561
ENSG00000221502	2	188978092	188978161	MIR1245A
ENSG00000283238	2	188978093	188978161	MIR1245B
ENSG00000284180	2	188995630	188995692	MIR3606
ENSG00000264725	2	189133036	189133111	MIR3129
ENSG00000283469	2	206783234	206783308	MIR3130-1
ENSG00000263468	2	206783234	206783308	hsa-mir-3130-1
ENSG00000253008	2	207109987	207110073	MIR2355
ENSG00000277590	2	207166400	207166498	MIR7845
ENSG00000221628	2	207269275	207269424	MIR1302-4
ENSG00000284079	2	207754807	207754881	MIR4775
ENSG00000221782	2	212426263	212426360	MIR548F2
ENSG00000283637	2	212926257	212926336	hsa-mir-4776-1
ENSG00000266354	2	212926257	212926336	MIR4776-2
ENSG00000265734	2	213758067	213758159	MIR4438
ENSG00000275458	2	217900513	217900628	MIR6809
ENSG00000284173	2	218280125	218280188	MIR6513
ENSG00000278524	2	218341911	218341980	MIR6810
ENSG00000199121	2	218402646	218402722	MIR26B
ENSG00000283639	2	218823090	218823154	MIR9500
ENSG00000198973	2	219001645	219001708	MIR375
ENSG00000264755	2	219058688	219058750	MIR3131
ENSG00000207647	2	219294111	219294200	MIR153-1
ENSG00000265252	2	219549073	219549147	MIR3132
ENSG00000266518	2	219906502	219906565	MIR4268
ENSG00000263828	2	225010461	225010540	MIR4439
ENSG00000263363	2	226658710	226658793	MIR5702
ENSG00000284092	2	227472132	227472187	MIR5703
ENSG00000263641	2	231362708	231362793	MIR4777
ENSG00000284378	2	231713314	231713398	MIR1244-1
ENSG00000222246	2	231892242	231892298	MIR1471
ENSG00000207626	2	232172653	232172747	MIR562
ENSG00000284407	2	232550474	232550573	MIR5001
ENSG00000277842	2	237510931	237510988	MIR6811
ENSG00000266109	2	239068817	239068914	MIR4440
ENSG00000264810	2	239085827	239085926	MIR4441
ENSG00000265215	2	239305462	239305545	MIR4269
ENSG00000264292	2	239351724	239351804	MIR2467
ENSG00000264279	2	239943015	239943094	MIR4786
ENSG00000207611	2	240456001	240456089	MIR149
ENSG00000263752	2	241477905	241477982	MIR3133
ENSG00000265180	3	5250177	5250255	MIR4790
ENSG00000264534	3	10330229	10330285	MIR378B
ENSG00000216135	3	10394489	10394562	MIR885
ENSG00000263573	3	15496239	15496308	MIR4270
ENSG00000264354	3	15697298	15697371	MIR3134
ENSG00000207815	3	15873771	15873849	MIR563
ENSG00000283885	3	16933196	16933260	MIR3714
ENSG00000271898	3	19314848	19314931	MIR4791
ENSG00000266745	3	20137565	20137641	MIR3135A
ENSG00000265028	3	24521362	24521435	MIR4792
ENSG00000283971	3	25664873	25664939	MIR4442
ENSG00000265376	3	31161704	31161787	MIR466
ENSG00000276147	3	32506283	32506389	MIR548AY
ENSG00000207625	3	35744476	35744559	MIR128-2
ENSG00000199075	3	37969404	37969480	MIR26A1
ENSG00000284158	3	39138206	39138266	MIR6822
ENSG00000207954	3	44114212	44114310	MIR138-1
ENSG00000284498	3	44861888	44861981	MIR564
ENSG00000221585	3	47849555	47849629	MIR1226
ENSG00000265483	3	48196564	48196616	MIR4443
ENSG00000252466	3	48316360	48316459	MIR2115
ENSG00000278799	3	48549961	48550021	MIR6823
ENSG00000284251	3	48578902	48578977	MIR711
ENSG00000284364	3	48633636	48633698	MIR6824
ENSG00000284575	3	48644194	48644280	MIR4793
ENSG00000199032	3	49020148	49020234	MIR425
ENSG00000207605	3	49020618	49020709	MIR191
ENSG00000284488	3	49099854	49099914	MIR6890
ENSG00000264633	3	49274120	49274186	MIR4271
ENSG00000283726	3	49806137	49806245	MIR5193
ENSG00000207922	3	50173326	50173419	MIR566
ENSG00000275334	3	50227436	50227490	MIR5787
ENSG00000283848	3	50273236	50273297	MIR6872
ENSG00000272543	3	50675080	50675163	MIR4787
ENSG00000199150	3	52268278	52268361	MIRLET7G
ENSG00000207926	3	52294219	52294308	MIR135A1
ENSG00000275789	3	52846463	52846552	MIR8064
ENSG00000264013	3	55852492	55852594	MIR3938
ENSG00000281426	3	60617805	60617870	MIR548BB
ENSG00000283298	3	67225464	67225527	MIR4272
ENSG00000265355	3	69048958	69049035	MIR3136
ENSG00000221264	3	71541970	71542089	MIR1284
ENSG00000266780	3	75214476	75214549	MIR4444-2
ENSG00000283894	3	75630763	75630858	MIR1324
ENSG00000266396	3	75738280	75738363	MIR4273
ENSG00000265193	3	79507887	79507969	MIR3923
ENSG00000264084	3	85385710	85385792	MIR5688
ENSG00000264119	3	87226189	87226277	MIR4795
ENSG00000278103	3	96359964	96360039	MIR8060
ENSG00000264897	3	99964314	99964398	MIR3921
ENSG00000265328	3	103524033	103524116	MIR548AB
ENSG00000265956	3	109602828	109602897	MIR4445
ENSG00000207940	3	112112801	112112898	MIR567
ENSG00000275670	3	113432118	113432200	MIR8076
ENSG00000265253	3	113594876	113594942	MIR4446
ENSG00000284134	3	114316475	114316569	MIR568
ENSG00000264623	3	114743445	114743525	MIR4796
ENSG00000265433	3	116850277	116850367	MIR4447
ENSG00000284121	3	120395668	120395729	MIR198
ENSG00000264477	3	121049640	121049715	MIR5682
ENSG00000284421	3	123161794	123161879	MIR7110
ENSG00000266383	3	124132929	124133025	MIR5002
ENSG00000276656	3	124374332	124374437	MIR6083
ENSG00000265981	3	124732439	124732516	MIR544B
ENSG00000264986	3	125151465	125151552	MIR5092
ENSG00000221737	3	125790404	125790552	MIR548I1
ENSG00000275067	3	127575266	127575331	MIR6825
ENSG00000276083	3	127587111	127587176	MIR7976
ENSG00000278658	3	129272146	129272243	MIR6826
ENSG00000265859	3	131985855	131985931	MIR5704
ENSG00000277723	3	134367804	134367862	MIR6827
ENSG00000284561	3	134437827	134437906	MIR4788
ENSG00000264330	3	151565876	151565995	MIR5186
ENSG00000263634	3	159282646	159282734	MIR3919
ENSG00000207779	3	160404588	160404685	MIR15B
ENSG00000198987	3	160404745	160404825	MIR16-2
ENSG00000221251	3	164171471	164171556	MIR1263
ENSG00000207717	3	168551854	168551949	MIR551B
ENSG00000283474	3	170423103	170423162	MIR6828
ENSG00000207963	3	171106664	171106759	MIR569
ENSG00000264974	3	175369540	175369621	MIR4789
ENSG00000283333	3	176515103	176515151	MIR7977
ENSG00000263932	3	183886800	183886885	MIR4448
ENSG00000221120	3	184241405	184241489	MIR1224
ENSG00000264614	3	185253210	185253272	MIR5588
ENSG00000265470	3	185767847	185767904	MIR548AQ
ENSG00000283958	3	186786672	186786777	MIR1248
ENSG00000207651	3	188688781	188688866	MIR28
ENSG00000216058	3	189829922	189830009	MIR944
ENSG00000265333	3	195134506	195134580	MIR3137
ENSG00000207650	3	195699401	195699497	MIR570
ENSG00000276489	3	195882329	195882395	MIR6829
ENSG00000265850	3	197293878	197293948	MIR4797
ENSG00000284146	3	197674496	197674576	MIR922
ENSG00000207642	4	350157	350252	MIR571
ENSG00000284587	4	1986384	1986477	MIR943
ENSG00000284276	4	2250077	2250156	MIR4800
ENSG00000263631	4	5923275	5923328	MIR378D1
ENSG00000264658	4	7310450	7310524	MIR4798
ENSG00000266690	4	7460028	7460118	MIR4274
ENSG00000207807	4	8005301	8005381	MIR95
ENSG00000221275	4	9556168	9556316	MIR548I2
ENSG00000264931	4	10078611	10078692	MIR3138
ENSG00000207716	4	11368827	11368921	MIR572
ENSG00000266240	4	13627865	13627957	MIR5091
ENSG00000207732	4	20528275	20528384	MIR218-1
ENSG00000283281	4	21464700	21464758	MIR7978
ENSG00000207697	4	24520192	24520290	MIR573
ENSG00000283275	4	28819582	28819668	MIR4275
ENSG00000283207	4	36426366	36426428	MIR1255B1
ENSG00000264319	4	37241910	37241991	MIR4801
ENSG00000207944	4	38868032	38868127	MIR574
ENSG00000264621	4	39411910	39411974	MIR5591
ENSG00000263642	4	40502040	40502119	MIR4802
ENSG00000277388	4	47652669	47652743	MIR8053
ENSG00000264585	4	52712682	52712747	MIR4449
ENSG00000265829	4	60922619	60922684	MIR548AG1
ENSG00000221563	4	66276824	66276928	MIR1269A
ENSG00000263445	4	76573568	76573632	MIR4450
ENSG00000283682	4	76575551	76575626	MIR548AH
ENSG00000266270	4	78820752	78820821	MIR5096
ENSG00000207746	4	82753337	82753430	MIR575
ENSG00000266421	4	85722468	85722533	MIR4451
ENSG00000266515	4	86542482	86542552	MIR4452
ENSG00000263981	4	87300495	87300583	MIR5705
ENSG00000265213	4	98997387	98997460	MIR3684
ENSG00000273882	4	101240795	101240872	MIR8066
ENSG00000221265	4	101330302	101330414	MIR1255A
ENSG00000207988	4	109488698	109488795	MIR576
ENSG00000215961	4	110860582	110860647	MIR297
ENSG00000199169	4	112647874	112647941	MIR367
ENSG00000199145	4	112648004	112648071	MIR302D
ENSG00000207927	4	112648183	112648251	MIR302A
ENSG00000199102	4	112648363	112648430	MIR302C
ENSG00000284463	4	112648485	112648557	MIR302B
ENSG00000283193	4	113106863	113106955	MIR1243
ENSG00000275810	4	113152282	113152362	MIR8082
ENSG00000207931	4	114656759	114656854	MIR577
ENSG00000284253	4	116299725	116299768	MIR1973
ENSG00000283550	4	125507259	125507307	MIR2054
ENSG00000265623	4	143343460	143343535	MIR3139
ENSG00000278438	4	146408583	146408688	MIR7849
ENSG00000221369	4	147344629	147344717	MIR548G
ENSG00000264274	4	147782595	147782668	MIR4799
ENSG00000264678	4	152489327	152489416	MIR3140
ENSG00000283792	4	152536428	152536516	MIR4453
ENSG00000264105	4	159128802	159128894	MIR3688-1
ENSG00000283379	4	159128805	159128891	MIR3688-2
ENSG00000283468	4	163093574	163093628	MIR4454
ENSG00000207559	4	165386242	165386337	MIR578
ENSG00000278502	4	171186184	171186292	MIR6082
ENSG00000221296	4	173268160	173268233	MIR548T
ENSG00000265846	4	174423795	174423864	MIR4276
ENSG00000221227	4	182169293	182169378	MIR1305
ENSG00000266698	4	184851013	184851110	MIR3945
ENSG00000263458	4	184938383	184938440	MIR4455
ENSG00000264233	5	535840	535882	MIR4456
ENSG00000263834	5	1062896	1062974	MIR4635
ENSG00000263670	5	1309310	1309377	MIR4457
ENSG00000273742	5	1510762	1510856	MIR6075
ENSG00000263746	5	1708785	1708868	MIR4277
ENSG00000283420	5	6827853	6827921	MIR4278
ENSG00000284000	5	8460925	8460999	MIR4458
ENSG00000266415	5	9053816	9053895	MIR4636
ENSG00000277073	5	10478037	10478145	MIR6131
ENSG00000264792	5	14825929	14826012	MIR4637
ENSG00000216077	5	15935182	15935260	MIR887
ENSG00000266243	5	31936102	31936159	MIR4279
ENSG00000207956	5	32394378	32394475	MIR579
ENSG00000207756	5	36147892	36147988	MIR580
ENSG00000265304	5	38557502	38557561	MIR3650
ENSG00000207627	5	53951504	53951599	MIR581
ENSG00000265421	5	54075518	54075583	MIR4459
ENSG00000198983	5	55170532	55170622	MIR449A
ENSG00000207728	5	55170646	55170742	MIR449B
ENSG00000251856	5	55172262	55172353	MIR449C
ENSG00000265135	5	55508850	55508926	MIR5687
ENSG00000265699	5	58530043	58530109	MIR548AE2
ENSG00000202601	5	59703606	59703703	MIR582
ENSG00000264099	5	72169467	72169540	MIR4803
ENSG00000263593	5	72878591	72878663	MIR4804
ENSG00000283359	5	82840155	82840224	MIR3977
ENSG00000284078	5	86620497	86620575	hsa-mir-3607
ENSG00000265919	5	87114879	87114954	MIR4280
ENSG00000284447	5	88666853	88666939	MIR9-2
ENSG00000264342	5	90016621	90016720	MIR3660
ENSG00000284336	5	93620696	93620788	MIR2277
ENSG00000207578	5	96079138	96079212	MIR583
ENSG00000221263	5	100816482	100816565	MIR548P
ENSG00000221436	5	110513829	110513915	MIR548F3
ENSG00000283498	5	118974586	118974670	MIR1244-2
ENSG00000264536	5	119154637	119154716	MIR5706
ENSG00000264563	5	129097688	129097766	MIR4633
ENSG00000265691	5	129397062	129397147	MIR4460
ENSG00000283678	5	132217849	132217918	MIR6830
ENSG00000263597	5	132365490	132365599	MIR3936
ENSG00000221287	5	133427596	133427706	MIR1289-2
ENSG00000266751	5	134225757	134225852	MIR3661
ENSG00000263963	5	134928039	134928112	MIR4461
ENSG00000265924	5	135802985	135803075	MIR5692C1
ENSG00000216009	5	137647572	137647649	MIR874
ENSG00000283717	5	140563671	140563751	MIR6831
ENSG00000284325	5	140647844	140647926	MIR3655
ENSG00000266478	5	143679860	143679971	MIR5197
ENSG00000207714	5	149062313	149062409	MIR584
ENSG00000284182	5	149428918	149429023	MIR143
ENSG00000276365	5	149430646	149430733	MIR145
ENSG00000199047	5	149732825	149732890	MIR378A
ENSG00000276622	5	151522087	151522148	MIR6499
ENSG00000221430	5	154347106	154347247	MIR1294
ENSG00000264760	5	154596012	154596072	MIR3141
ENSG00000221552	5	154685776	154685861	MIR1303
ENSG00000263361	5	154829458	154829540	MIR378H
ENSG00000265237	5	160474402	160474483	MIR3142
ENSG00000283733	5	160485352	160485450	MIR146A
ENSG00000199035	5	168560896	168560973	MIR103A1
ENSG00000283612	5	168560904	168560965	MIR103B1
ENSG00000207739	5	168768146	168768255	MIR218-2
ENSG00000207619	5	169263601	169263694	MIR585
ENSG00000263831	5	170028488	170028566	MIR378E
ENSG00000264249	5	171386656	171386760	MIR3912
ENSG00000265160	5	172662165	172662263	MIR5003
ENSG00000274994	5	173347455	173347536	MIR8056
ENSG00000266890	5	174751734	174751787	MIR4634
ENSG00000221464	5	176367946	176368031	MIR1271
ENSG00000266329	5	176629439	176629500	MIR4281
ENSG00000221394	5	179798278	179798346	MIR1229
ENSG00000198995	5	180015303	180015397	MIR340
ENSG00000277912	5	181043403	181043484	MIR8089
ENSG00000264732	5	181222566	181222633	MIR4638
ENSG00000275859	6	1390314	1390411	MIR6720
ENSG00000266750	6	2854031	2854107	MIR4645
ENSG00000265083	6	5148233	5148322	MIR3691
ENSG00000263572	6	6169304	6169435	MIR7853
ENSG00000283616	6	6169334	6169409	MIR5683
ENSG00000263705	6	10439717	10439794	MIR5689
ENSG00000263712	6	16141556	16141624	MIR4639
ENSG00000207775	6	18571784	18571880	MIR548A1
ENSG00000265565	6	27147626	27147688	MIR3143
ENSG00000216101	6	30584332	30584417	MIR877
ENSG00000284370	6	30890883	30890972	MIR4640
ENSG00000277402	6	31355224	31355316	MIR6891
ENSG00000274494	6	31633787	31633858	MIR6832
ENSG00000266776	6	31701029	31701091	MIR4646
ENSG00000284446	6	31956839	31956940	MIR1236
ENSG00000284469	6	32170030	32170116	MIR6721
ENSG00000277264	6	32179816	32179876	MIR6833
ENSG00000263649	6	32749912	32749979	MIR3135B
ENSG00000199036	6	33207835	33207944	MIR219A1
ENSG00000284517	6	33287227	33287289	MIR6873
ENSG00000284064	6	33290245	33290325	MIR6834
ENSG00000284256	6	33438331	33438437	MIR5004
ENSG00000266509	6	33698128	33698234	MIR3934
ENSG00000276824	6	33899135	33899200	MIR7159
ENSG00000221697	6	33999972	34000051	MIR1275
ENSG00000276404	6	34240673	34240736	MIR6835
ENSG00000276712	6	35470508	35470579	MIR7111
ENSG00000265527	6	35664717	35664789	MIR5690
ENSG00000263894	6	36622436	36622512	MIR3925
ENSG00000263926	6	37555365	37555422	MIR4462
ENSG00000266494	6	41598723	41598788	MIR4641
ENSG00000276770	6	43434542	43434620	MIR6780B
ENSG00000284427	6	44254206	44254285	MIR4647
ENSG00000266619	6	44435641	44435722	MIR4642
ENSG00000207769	6	45197674	45197770	MIR586
ENSG00000207604	6	52144349	52144434	MIR206
ENSG00000199080	6	52148923	52149041	MIR133B
ENSG00000264056	6	53276993	53277071	MIR5685
ENSG00000212017	6	57390132	57390212	MIR548U
ENSG00000199094	6	71376960	71377031	MIR30C2
ENSG00000207827	6	71403551	71403621	MIR30A
ENSG00000266180	6	72967687	72967753	MIR4282
ENSG00000263533	6	75428407	75428473	MIR4463
ENSG00000266760	6	90312742	90312833	MIR4464
ENSG00000263734	6	91521660	91521737	MIR4643
ENSG00000238367	6	98024531	98024621	MIR2113
ENSG00000265226	6	99124609	99124696	MIR548AI
ENSG00000207577	6	106784125	106784220	MIR587
ENSG00000207982	6	119069047	119069143	MIR548B
ENSG00000265725	6	120015179	120015257	MIR3144
ENSG00000207632	6	126484631	126484713	MIR588
ENSG00000266807	6	131792172	131792231	MIR548H5
