chr1	88673358	88673359
chr1	88680551	88680552
chr1	92088726	92088727
chr1	92287779	92287780
chr1	92412850	92412851
chr1	92502755	92502756
chr1	92509907	92509908
chr1	92543881	92543882
chr1	92550671	92550672
chr1	92682820	92682821
chr1	92858414	92858415
chr1	97909892	97909893
chr1	98036428	98036429
chr1	98037378	98037379
chr1	98046571	98046572
chr1	101186966	101186967
chr1	101236803	101236804
chr1	108200437	108200438
chr1	109809855	109809856
chr1	112646431	112646432
chr1	112648185	112648186
chr1	112659949	112659950
chr1	112673921	112673922
chr1	113630788	113630789
chr1	113761186	113761187
chr1	113834946	113834947
chr1	113886839	113886840
chr1	113905767	113905768
chr1	114519906	114519907
chr1	114697195	114697196
chr1	116721168	116721169
chr1	117596918	117596919
chr1	117610389	117610390
chr1	117611355	117611356
chr1	118988874	118988875
chr1	119667132	119667133
chr1	119712503	119712504
chr1	119714953	119714954
chr1	119716347	119716348
chr1	119722200	119722201
chr1	119729854	119729855
chr1	119895261	119895262
chr1	119908567	119908568
chr1	119975336	119975337
chr1	121538815	121538816
chr1	145711419	145711420
chr1	145711325	145711326
chr1	150602219	150602220
chr1	150611627	150611628
chr1	150678699	150678700
chr1	150685811	150685812
chr1	150755063	150755064
chr1	150887995	150887996
chr1	150986360	150986361
chr1	151372265	151372266
chr1	151829204	151829205
chr1	153367306	153367307
chr1	154154624	154154625
chr1	154391664	154391665
chr1	154423470	154423471
chr1	154446403	154446404
chr1	154447611	154447612
chr1	154453788	154453789
chr1	154454494	154454495
chr1	154861707	154861708
chr1	155018913	155018914
chr1	155135691	155135692
chr1	155162560	155162561
chr1	155179017	155179018
chr1	155192276	155192277
chr1	155208991	155208992
chr1	155215184	155215185
chr1	155225189	155225190
chr1	155260340	155260341
chr1	155908941	155908942
chr1	156060246	156060247
chr1	156199819	156199820
chr1	156227589	156227590
chr1	156285665	156285666
chr1	156464911	156464912
chr1	156476450	156476451
chr1	156486509	156486510
chr1	156908681	156908682
chr1	157699488	157699489
chr1	157701026	157701027
chr1	157800451	157800452
chr1	158605939	158605940
chr1	158609130	158609131
chr1	158615625	158615626
chr1	158617176	158617177
chr1	158642758	158642759
chr1	159205737	159205738
chr1	159436169	159436170
chr1	159715346	159715347
chr1	159722747	159722748
chr1	159722783	159722784
chr1	160495121	160495122
chr1	160818341	160818342
chr1	160824707	160824708
chr1	160882256	160882257
chr1	161043331	161043332
chr1	161515469	161515470
chr1	161976937	161976938
chr1	162163327	162163328
chr1	165904155	165904156
chr1	167451188	167451189
chr1	169129799	169129800
chr1	169130245	169130246
chr1	169511985	169511986
chr1	169542517	169542518
chr1	169544768	169544769
chr1	169549811	169549812
chr1	171675446	171675447
chr1	171766897	171766898
chr1	172377408	172377409
chr1	172383850	172383851
chr1	172456389	172456390
chr1	173338762	173338763
chr1	173377204	173377205
chr1	173380586	173380587
chr1	182199750	182199751
chr1	183573188	183573189
chr1	185422035	185422036
chr1	185439929	185439930
chr1	192561418	192561419
chr1	192567683	192567684
chr1	192571891	192571892
chr1	192572342	192572343
chr1	196651787	196651788
chr1	196677046	196677047
chr1	197753110	197753111
chr1	198629533	198629534
chr1	198632575	198632576
chr1	198697103	198697104
chr1	199038079	199038080
chr1	199041592	199041593
chr1	199996040	199996041
chr1	200038304	200038305
chr1	200845831	200845832
chr1	200905101	200905102
chr1	200905600	200905601
chr1	200908434	200908435
chr1	200908722	200908723
chr1	200912264	200912265
chr1	200912467	200912468
chr1	200923009	200923010
chr1	200933479	200933480
chr1	200966738	200966739
chr1	200991179	200991180
chr1	203312047	203312048
chr1	204982081	204982082
chr1	205213744	205213745
chr1	205240617	205240618
chr1	205266862	205266863
chr1	205268009	205268010
chr1	205275825	205275826
chr1	205275844	205275845
chr1	205280322	205280323
chr1	205669336	205669337
chr1	205673662	205673663
chr1	205707135	205707136
chr1	205774297	205774298
chr1	205798757	205798758
chr1	206766559	206766560
chr1	206770623	206770624
chr1	207096513	207096514
chr1	207107394	207107395
chr1	207518704	207518705
chr1	207630250	207630251
chr1	207756858	207756859
chr1	207767508	207767509
chr1	207841577	207841578
chr1	207851475	207851476
chr1	207860984	207860985
chr1	209763286	209763287
chr1	211217974	211217975
chr1	212700089	212700090
chr1	213793544	213793545
chr1	214444842	214444843
chr1	218802133	218802134
chr1	218821931	218821932
chr1	219570377	219570378
chr1	219577375	219577376
chr1	219580167	219580168
chr1	220801995	220801996
chr1	221991606	221991607
chr1	222098425	222098426
chr1	226987666	226987667
chr1	228862088	228862089
chr1	234855153	234855154
chr1	235634045	235634046
chr1	235939586	235939587
chr1	238145302	238145303
chr1	243391803	243391804
chr1	244324625	244324626
chr1	247264315	247264316
chr1	247549001	247549002
chr1	247556467	247556468
chr1	247843462	247843463
chr1	247857254	247857255
chr1	247859368	247859369
chr1	247865478	247865479
chr1	247874688	247874689
chr1	247874908	247874909
chr1	247875992	247875993
chr1	247876149	247876150
chr1	247876411	247876412
chr1	247882970	247882971
chr2	112496	112497
chr2	8298563	8298564
chr2	8299499	8299500
chr2	8305030	8305031
chr2	8310391	8310392
chr2	8614076	8614077
chr2	8622284	8622285
chr2	15589696	15589697
chr2	15722878	15722879
chr2	16280877	16280878
chr2	16439535	16439536
chr2	19121042	19121043
chr2	23674855	23674856
chr2	23831777	23831778
chr2	24024948	24024949
chr2	25265950	25265951
chr2	25269598	25269599
chr2	27201768	27201769
chr2	27375230	27375231
chr2	27412596	27412597
chr2	27492549	27492550
chr2	27508073	27508074
chr2	27518370	27518371
chr2	27519736	27519737
chr2	27525757	27525758
chr2	27578892	27578893
chr2	27592643	27592644
chr2	27617773	27617774
chr2	27629051	27629052
chr2	28413873	28413874
chr2	28463094	28463095
chr2	32053713	32053714
chr2	32896437	32896438
chr2	36960997	36960998
chr2	37823089	37823090
chr2	43098432	43098433
chr2	43131922	43131923
chr2	43132926	43132927
chr2	43134117	43134118
chr2	43155602	43155603
chr2	43224818	43224819
chr2	43312986	43312987
chr2	43326810	43326811
chr2	43334641	43334642
chr2	43411699	43411700
chr2	43460740	43460741
chr2	43494369	43494370
chr2	43505684	43505685
chr2	43579779	43579780
chr2	43582208	43582209
chr2	44253811	44253812
chr2	44541063	44541064
chr2	45419685	45419686
chr2	55289187	55289188
chr2	55616277	55616278
chr2	55862405	55862406
chr2	55869757	55869758
chr2	55881198	55881199
chr2	55884174	55884175
chr2	55893718	55893719
chr2	55907964	55907965
chr2	58565242	58565243
chr2	58606358	58606359
chr2	58756974	58756975
chr2	60357684	60357685
chr2	60381624	60381625
chr2	60393151	60393152
chr2	60490908	60490909
chr2	60492835	60492836
chr2	60493111	60493112
chr2	60493816	60493817
chr2	60496537	60496538
chr2	60498316	60498317
chr2	60839531	60839532
chr2	60845432	60845433
chr2	60853347	60853348
chr2	60854407	60854408
chr2	60856371	60856372
chr2	60868110	60868111
chr2	60897715	60897716
chr2	60936446	60936447
chr2	60959694	60959695
chr2	60977721	60977722
chr2	60990407	60990408
chr2	60997124	60997125
chr2	61453858	61453859
chr2	61649830	61649831
chr2	62486398	62486399
chr2	64690936	64690937
chr2	64723661	64723662
chr2	65368452	65368453
chr2	65381775	65381776
chr2	66415818	66415819
chr2	66554321	66554322
chr2	68132765	68132766
chr2	68360345	68360346
chr2	68371823	68371824
chr2	68735005	68735006
chr2	69937708	69937709
chr2	69944984	69944985
chr2	69945455	69945456
chr2	71357355	71357356
chr2	80567790	80567791
chr2	84679791	84679792
chr2	85534925	85534926
chr2	85561052	85561053
chr2	85567174	85567175
chr2	85573959	85573960
chr2	85578945	85578946
chr2	88595833	88595834
chr2	88613755	88613756
chr2	88625104	88625105
chr2	96535945	96535946
chr2	100056230	100056231
chr2	100190052	100190053
chr2	100190478	100190479
chr2	100208905	100208906
chr2	100807869	100807870
chr2	102249813	102249814
chr2	102332172	102332173
chr2	102336984	102336985
chr2	102337157	102337158
chr2	102338622	102338623
chr2	102341256	102341257
chr2	102343750	102343751
chr2	102350089	102350090
chr2	102355405	102355406
chr2	102369762	102369763
chr2	102410643	102410644
chr2	102437989	102437990
chr2	102446909	102446910
chr2	102454108	102454109
chr2	102470310	102470311
chr2	105248369	105248370
chr2	109018801	109018802
chr2	110841705	110841706
chr2	110849824	110849825
chr2	110850255	110850256
chr2	110852366	110852367
chr2	110857502	110857503
chr2	110858527	110858528
chr2	110869157	110869158
chr2	110940463	110940464
chr2	110979246	110979247
chr2	111029060	111029061
chr2	111054088	111054089
chr2	111092082	111092083
chr2	111114320	111114321
chr2	111142983	111142984
chr2	111153117	111153118
chr2	111184418	111184419
chr2	111191750	111191751
chr2	111231795	111231796
chr2	111481505	111481506
chr2	113332835	113332836
chr2	118281022	118281023
chr2	120332155	120332156
chr2	121261187	121261188
chr2	134782397	134782398
chr2	134873830	134873831
chr2	135045855	135045856
chr2	135080336	135080337
chr2	135765371	135765372
chr2	136134595	136134596
chr2	137168337	137168338
chr2	143074030	143074031
chr2	144466053	144466054
chr2	144567410	144567411
chr2	144585859	144585860
chr2	144602342	144602343
chr2	144734815	144734816
chr2	145025715	145025716
chr2	159820864	159820865
chr2	159827013	159827014
chr2	159834145	159834146
chr2	159898436	159898437
chr2	160010548	160010549
chr2	160314943	160314944
chr2	160450317	160450318
chr2	162254026	162254027
chr2	162267541	162267542
chr2	162268127	162268128
chr2	162272314	162272315
chr2	162404181	162404182
chr2	162922103	162922104
chr2	166122240	166122241
chr2	167135776	167135777
chr2	168984064	168984065
chr2	171035869	171035870
chr2	172108243	172108244
chr2	173354407	173354408
chr2	179701951	179701952
chr2	180686235	180686236
chr2	181042998	181042999
chr2	181075915	181075916
chr2	181131318	181131319
chr2	181143073	181143074
chr2	181183725	181183726
chr2	181454574	181454575
chr2	181458938	181458939
chr2	181459039	181459040
chr2	181463487	181463488
chr2	184862626	184862627
chr2	187468337	187468338
chr2	189568259	189568260
chr2	189576591	189576592
chr2	190120954	190120955
chr2	191038032	191038033
chr2	191071078	191071079
chr2	191075725	191075726
chr2	191153045	191153046
chr2	191831529	191831530
chr2	198032171	198032172
chr2	201246657	201246658
chr2	201288355	201288356
chr2	201289674	201289675
chr2	201298088	201298089
chr2	201350769	201350770
chr2	202811382	202811383
chr2	202881162	202881163
chr2	202888349	202888350
chr2	202943809	202943810
chr2	203051764	203051765
chr2	203384676	203384677
chr2	203857029	203857030
chr2	203864430	203864431
chr2	203867991	203867992
chr2	203878211	203878212
chr2	203880280	203880281
chr2	206781950	206781951
chr2	210267691	210267692
chr2	210675783	210675784
chr2	210678331	210678332
chr2	210716521	210716522
chr2	210752170	210752171
chr2	212959321	212959322
chr2	217406996	217406997
chr2	217419555	217419556
chr2	217818431	217818432
chr2	218234761	218234762
chr2	218256940	218256941
chr2	218274217	218274218
chr2	218323178	218323179
chr2	218407571	218407572
chr2	218414374	218414375
chr2	218485029	218485030
chr2	218607602	218607603
chr2	218722568	218722569
chr2	218810344	218810345
chr2	219043647	219043648
chr2	219079124	219079125
chr2	219253809	219253810
chr2	224526579	224526580
chr2	224879779	224879780
chr2	224888625	224888626
chr2	226203364	226203365
chr2	226432279	226432280
chr2	227222204	227222205
chr2	227557073	227557074
chr2	231406573	231406574
chr2	231714669	231714670
chr2	232577381	232577382
chr2	233770738	233770739
chr2	239960704	239960705
chr2	240555596	240555597
chr2	240571486	240571487
chr2	241355498	241355499
chr2	241357034	241357035
chr2	241694707	241694708
chr3	3081642	3081643
chr3	3106774	3106775
chr3	3109662	3109663
chr3	3118530	3118531
chr3	3161820	3161821
chr3	12293492	12293493
chr3	12351626	12351627
chr3	12354459	12354460
chr3	12475604	12475605
chr3	12587421	12587422
chr3	16867007	16867008
chr3	16913767	16913768
chr3	16929446	16929447
chr3	17082892	17082893
chr3	18269920	18269921
chr3	18700310	18700311
chr3	18710119	18710120
chr3	18725912	18725913
chr3	18744093	18744094
chr3	22550830	22550831
chr3	23714179	23714180
chr3	24309320	24309321
chr3	28261539	28261540
chr3	32973977	32973978
chr3	36814539	36814540
chr3	38550915	38550916
chr3	38678444	38678445
chr3	38757345	38757346
chr3	38841028	38841029
chr3	39265671	39265672
chr3	39481512	39481513
chr3	40883471	40883472
chr3	41087073	41087074
chr3	41096181	41096182
chr3	42851469	42851470
chr3	42864624	42864625
chr3	46131580	46131581
chr3	46164194	46164195
chr3	46193709	46193710
chr3	46209161	46209162
chr3	46212159	46212160
chr3	46240253	46240254
chr3	46240900	46240901
chr3	46256882	46256883
chr3	46336534	46336535
chr3	46357717	46357718
chr3	46364876	46364877
chr3	46408487	46408488
chr3	46410189	46410190
chr3	46421418	46421419
chr3	47019693	47019694
chr3	47046347	47046348
chr3	47220756	47220757
chr3	47502513	47502514
chr3	47885994	47885995
chr3	49173299	49173300
chr3	49201285	49201286
chr3	49473498	49473499
chr3	49534707	49534708
chr3	49568755	49568756
chr3	49593788	49593789
chr3	49660026	49660027
chr3	49664550	49664551
chr3	49682296	49682297
chr3	49684099	49684100
chr3	49694428	49694429
chr3	50055776	50055777
chr3	50091966	50091967
chr3	50292395	50292396
chr3	52245578	52245579
chr3	52472410	52472411
chr3	52687289	52687290
chr3	52799203	52799204
chr3	53248172	53248173
chr3	53601568	53601569
chr3	53813381	53813382
chr3	56633654	56633655
chr3	56705895	56705896
chr3	56800771	56800772
chr3	56815721	56815722
chr3	56831748	56831749
chr3	56916027	56916028
chr3	58020539	58020540
chr3	58384450	58384451
chr3	58484624	58484625
chr3	67365898	67365899
chr3	71207158	71207159
chr3	71360861	71360862
chr3	71481195	71481196
chr3	71523984	71523985
chr3	71775534	71775535
chr3	72091381	72091382
chr3	72343990	72343991
chr3	72348128	72348129
chr3	72406204	72406205
chr3	87061524	87061525
chr3	87124174	87124175
chr3	89485227	89485228
chr3	100919027	100919028
chr3	101548541	101548542
chr3	101944711	101944712
chr3	109915280	109915281
chr3	112967228	112967229
chr3	113556777	113556778
chr3	113581336	113581337
chr3	119503609	119503610
chr3	119542097	119542098
chr3	121824730	121824731
chr3	121941817	121941818
chr3	123114156	123114157
chr3	123121029	123121030
chr3	123145924	123145925
chr3	124621375	124621376
chr3	124626515	124626516
chr3	127755187	127755188
chr3	128173194	128173195
chr3	128176383	128176384
chr3	128319530	128319531
chr3	128431927	128431928
chr3	128541707	128541708
chr3	128578726	128578727
chr3	128586459	128586460
chr3	128587575	128587576
chr3	128597592	128597593
chr3	128604581	128604582
chr3	128619757	128619758
chr3	128630533	128630534
chr3	128693181	128693182
chr3	133744613	133744614
chr3	136435986	136435987
chr3	136683218	136683219
chr3	137271149	137271150
chr3	138994862	138994863
chr3	139185143	139185144
chr3	140651170	140651171
chr3	141375367	141375368
chr3	141383991	141383992
chr3	141386728	141386729
chr3	141414608	141414609
chr3	141431184	141431185
chr3	141529673	141529674
chr3	141547651	141547652
chr3	141573776	141573777
chr3	142581084	142581085
chr3	142915027	142915028
chr3	144183185	144183186
chr3	159919889	159919890
chr3	159947262	159947263
chr3	159973324	159973325
chr3	160011200	160011201
chr3	160508519	160508520
chr3	167656070	167656071
chr3	169763483	169763484
chr3	169774313	169774314
chr3	169779797	169779798
chr3	169800667	169800668
chr3	169810661	169810662
chr3	169862183	169862184
chr3	171812145	171812146
chr3	172059856	172059857
chr3	173666799	173666800
chr3	179050223	179050224
chr3	183960554	183960555
chr3	184372454	184372455
chr3	184375252	184375253
chr3	185830895	185830896
chr3	185911780	185911781
chr3	185917897	185917898
chr3	186830776	186830777
chr3	186833922	186833923
chr3	186842993	186842994
chr3	187020633	187020634
chr3	187732340	187732341
chr3	187738806	187738807
chr3	188354725	188354726
chr3	188394766	188394767
chr3	188402113	188402114
chr3	188407332	188407333
chr3	188411191	188411192
chr3	188417995	188417996
chr3	189683987	189683988
chr3	189790682	189790683
chr3	194682849	194682850
chr3	196065999	196066000
chr3	196073676	196073677
chr3	196082268	196082269
chr3	196083316	196083317
chr3	196086886	196086887
chr3	196100334	196100335
chr3	196107432	196107433
chr3	196107486	196107487
chr4	711285	711286
chr4	971991	971992
chr4	1084399	1084400
chr4	1101493	1101494
chr4	1260747	1260748
chr4	1699590	1699591
chr4	3471412	3471413
chr4	4652630	4652631
chr4	6881285	6881286
chr4	6889728	6889729
chr4	6889792	6889793
chr4	6988842	6988843
chr4	7045375	7045376
chr4	10725229	10725230
chr4	12961950	12961951
chr4	15591241	15591242
chr4	15601446	15601447
chr4	17918188	17918189
chr4	17944809	17944810
chr4	17991787	17991788
chr4	26061368	26061369
chr4	28750432	28750433
chr4	31149735	31149736
chr4	38135732	38135733
chr4	38312549	38312550
chr4	38323415	38323416
chr4	38334202	38334203
chr4	38370434	38370435
chr4	38662878	38662879
chr4	38682580	38682581
chr4	38687421	38687422
chr4	38783103	38783104
chr4	38798089	38798090
chr4	38809930	38809931
chr4	38811255	38811256
chr4	40301616	40301617
chr4	48218822	48218823
chr4	48361228	48361229
chr4	48361966	48361967
chr4	54221414	54221415
chr4	54228300	54228301
chr4	54526083	54526084
chr4	54528005	54528006
chr4	54528857	54528858
chr4	54536242	54536243
chr4	54541595	54541596
chr4	54542832	54542833
chr4	55533481	55533482
chr4	55616583	55616584
chr4	56901161	56901162
chr4	56920284	56920285
chr4	56932023	56932024
chr4	56957310	56957311
chr4	56972417	56972418
chr4	56991022	56991023
chr4	68803498	68803499
chr4	68807835	68807836
chr4	71739800	71739801
chr4	71742666	71742667
chr4	71842104	71842105
chr4	73835795	73835796
chr4	73991991	73991992
chr4	74094279	74094280
chr4	74105479	74105480
chr4	74112120	74112121
chr4	76490987	76490988
chr4	80005847	80005848
chr4	81228677	81228678
chr4	81228852	81228853
chr4	81234414	81234415
chr4	81244636	81244637
chr4	81263080	81263081
chr4	81299170	81299171
chr4	82626709	82626710
chr4	82974079	82974080
chr4	83230274	83230275
chr4	85794517	85794518
chr4	87008040	87008041
chr4	87037243	87037244
chr4	87052516	87052517
chr4	87095362	87095363
chr4	87097839	87097840
chr4	87109109	87109110
chr4	87123184	87123185
chr4	87852697	87852698
chr4	87854091	87854092
chr4	88143429	88143430
chr4	88890044	88890045
chr4	94286537	94286538
chr4	94303661	94303662
chr4	99093654	99093655
chr4	101816093	101816094
chr4	101829919	101829920
chr4	102513096	102513097
chr4	102527974	102527975
chr4	102587546	102587547
chr4	102589957	102589958
chr4	102630446	102630447
chr4	102631552	102631553
chr4	102633616	102633617
chr4	102657480	102657481
chr4	103133529	103133530
chr4	105112927	105112928
chr4	105140377	105140378
chr4	105163621	105163622
chr4	105185196	105185197
chr4	105213159	105213160
chr4	105252042	105252043
chr4	105275794	105275795
chr4	105276593	105276594
chr4	105767747	105767748
chr4	105886950	105886951
chr4	110784612	110784613
chr4	121392885	121392886
chr4	122408207	122408208
chr4	122602720	122602721
chr4	122602871	122602872
chr4	122629959	122629960
chr4	136605429	136605430
chr4	139874173	139874174
chr4	143992106	143992107
chr4	144114635	144114636
chr4	144504600	144504601
chr4	144504697	144504698
chr4	144504784	144504785
chr4	144509941	144509942
chr4	144510345	144510346
chr4	145087385	145087386
chr4	145160700	145160701
chr4	145873469	145873470
chr4	145900258	145900259
chr4	147472512	147472513
chr4	147479667	147479668
chr4	147480038	147480039
chr4	152599323	152599324
chr4	153470288	153470289
chr4	153536367	153536368
chr4	167601600	167601601
chr4	174894978	174894979
chr4	182622495	182622496
chr5	586509	586510
chr5	1104823	1104824
chr5	1113129	1113130
chr5	1188170	1188171
chr5	1279675	1279676
chr5	1279913	1279914
chr5	1280013	1280014
chr5	1282299	1282300
chr5	1284020	1284021
chr5	1285859	1285860
chr5	1286401	1286402
chr5	1287079	1287080
chr5	1308437	1308438
chr5	1895715	1895716
chr5	6324180	6324181
chr5	7519185	7519186
chr5	7627129	7627130
chr5	10684830	10684831
chr5	11084600	11084601
chr5	35003007	35003008
chr5	35844023	35844024
chr5	35849839	35849840
chr5	35852209	35852210
chr5	35874473	35874474
chr5	35876172	35876173
chr5	35879054	35879055
chr5	35883149	35883150
chr5	35883632	35883633
chr5	35885880	35885881
chr5	35942940	35942941
chr5	40498475	40498476
chr5	43116728	43116729
chr5	52787392	52787393
chr5	55659243	55659244
chr5	55706071	55706072
chr5	56144903	56144904
chr5	56148856	56148857
chr5	56699208	56699209
chr5	58888234	58888235
chr5	59041654	59041655
chr5	60073967	60073968
chr5	60797268	60797269
chr5	65059233	65059234
chr5	66620956	66620957
chr5	72848178	72848179
chr5	72905231	72905232
chr5	73255307	73255308
chr5	76701084	76701085
chr5	76727669	76727670
chr5	76762684	76762685
chr5	77184008	77184009
chr5	77685638	77685639
chr5	79449219	79449220
chr5	88856300	88856301
chr5	88884379	88884380
chr5	89031965	89031966
chr5	89042972	89042973
chr5	89058858	89058859
chr5	89080244	89080245
chr5	95826771	95826772
chr5	95899087	95899088
chr5	95907227	95907228
chr5	96510150	96510151
chr5	96766240	96766241
chr5	96783569	96783570
chr5	96784466	96784467
chr5	96788627	96788628
chr5	96793809	96793810
chr5	96908845	96908846
chr5	96916885	96916886
chr5	96917099	96917100
chr5	96954943	96954944
chr5	97014384	97014385
chr5	98821816	98821817
chr5	102611094	102611095
chr5	103261019	103261020
chr5	103273223	103273224
chr5	103345680	103345681
chr5	111089365	111089366
chr5	111726186	111726187
chr5	114906794	114906795
chr5	123195653	123195654
chr5	123340831	123340832
chr5	131277907	131277908
chr5	132067045	132067046
chr5	132076545	132076546
chr5	132254841	132254842
chr5	132297662	132297663
chr5	132316836	132316837
chr5	132321007	132321008
chr5	132321304	132321305
chr5	132324738	132324739
chr5	132325463	132325464
chr5	132329685	132329686
chr5	132336964	132336965
chr5	132342304	132342305
chr5	132350453	132350454
chr5	132364175	132364176
chr5	132378717	132378718
chr5	132408882	132408883
chr5	132433482	132433483
chr5	132435113	132435114
chr5	132442760	132442761
chr5	132448701	132448702
chr5	132466034	132466035
chr5	132468655	132468656
chr5	132471932	132471933
chr5	132475490	132475491
chr5	132477512	132477513
chr5	132477527	132477528
chr5	132484229	132484230
chr5	132503926	132503927
chr5	132527285	132527286
chr5	132568236	132568237
chr5	132616530	132616531
chr5	132619905	132619906
chr5	132637485	132637486
chr5	132655393	132655394
chr5	132660151	132660152
chr5	132660272	132660273
chr5	132660753	132660754
chr5	132662721	132662722
chr5	134092910	134092911
chr5	134096143	134096144
chr5	134110884	134110885
chr5	134115992	134115993
chr5	134513486	134513487
chr5	134527662	134527663
chr5	135376876	135376877
chr5	138978417	138978418
chr5	142083096	142083097
chr5	142099500	142099501
chr5	142119476	142119477
chr5	142133639	142133640
chr5	142153497	142153498
chr5	148820448	148820449
chr5	151087628	151087629
chr5	153274919	153274920
chr5	154301187	154301188
chr5	154647656	154647657
chr5	154973452	154973453
chr5	156956411	156956412
chr5	156963286	156963287
chr5	156971158	156971159
chr5	157018816	157018817
chr5	157052312	157052313
chr5	158418394	158418395
chr5	158817075	158817076
chr5	158825430	158825431
chr5	159012157	159012158
chr5	159017266	159017267
chr5	159290781	159290782
chr5	159323761	159323762
chr5	159337169	159337170
chr5	159337470	159337471
chr5	159409099	159409100
chr5	159416227	159416228
chr5	173778315	173778316
chr5	173780350	173780351
chr5	173852839	173852840
chr5	173860848	173860849
chr5	173891251	173891252
chr5	173893812	173893813
chr5	173910850	173910851
chr5	173935455	173935456
chr5	173936664	173936665
chr5	173946945	173946946
chr5	175547573	175547574
chr5	177310719	177310720
chr5	177361569	177361570
chr5	177367190	177367191
chr5	177371039	177371040
chr5	178694598	178694599
chr5	179108712	179108713
chr5	179699089	179699090
chr5	179708814	179708815
chr5	179741096	179741097
chr5	179757487	179757488
chr6	396321	396322
chr6	408079	408080
chr6	411064	411065
chr6	422631	422632
chr6	475489	475490
chr6	577820	577821
chr6	3375067	3375068
chr6	6742916	6742917
chr6	6901426	6901427
chr6	7085584	7085585
chr6	7101851	7101852
chr6	7144958	7144959
chr6	7211518	7211519
chr6	7229386	7229387
chr6	7232156	7232157
chr6	7258384	7258385
chr6	14096427	14096428
chr6	15180275	15180276
chr6	16167286	16167287
chr6	16287961	16287962
chr6	16294491	16294492
chr6	16744456	16744457
chr6	19841262	19841263
chr6	20725192	20725193
chr6	22125735	22125736
chr6	22131700	22131701
chr6	22139775	22139776
chr6	22341240	22341241
chr6	24819824	24819825
chr6	25170440	25170441
chr6	25521693	25521694
chr6	25776721	25776722
chr6	25794203	25794204
chr6	25801091	25801092
chr6	25812922	25812923
chr6	25818360	25818361
chr6	25821388	25821389
chr6	25821542	25821543
chr6	25823216	25823217
chr6	25842723	25842724
chr6	25869143	25869144
chr6	25870314	25870315
chr6	25874195	25874196
chr6	25916751	25916752
chr6	25925759	25925760
chr6	26072764	26072765
chr6	26090951	26090952
chr6	26092913	26092914
chr6	26097156	26097157
chr6	26104404	26104405
chr6	26107235	26107236
chr6	26128218	26128219
chr6	26200449	26200450
chr6	26233159	26233160
chr6	26409662	26409663
chr6	26510336	26510337
chr6	27069301	27069302
chr6	27104763	27104764
chr6	27176104	27176105
chr6	27281152	27281153
chr6	27592808	27592809
chr6	27742386	27742387
chr6	27837477	27837478
chr6	28074496	28074497
chr6	28338894	28338895
chr6	28354519	28354520
chr6	28518321	28518322
chr6	28744470	28744471
chr6	28808340	28808341
chr6	29276442	29276443
chr6	29388554	29388555
chr6	29493953	29493954
chr6	29643654	29643655
chr6	29681770	29681771
chr6	29702484	29702485
chr6	29737882	29737883
chr6	29755384	29755385
chr6	29783228	29783229
chr6	29821394	29821395
chr6	29832434	29832435
chr6	29854655	29854656
chr6	29860883	29860884
chr6	29864555	29864556
chr6	29881842	29881843
chr6	29938914	29938915
chr6	29943337	29943338
chr6	29944817	29944818
chr6	29949108	29949109
chr6	29950322	29950323
