ensembl_id	chrom	start	end	name
ENSG00000116539	1	155305059	155532597	ASH1L
ENSG00000198715	1	156259880	156265462	C1orf85
ENSG00000116604	1	156433519	156470619	MEF2D
ENSG00000253831	1	157061836	157069599	ETV3L
ENSG00000117036	1	157090983	157108265	ETV3
ENSG00000171786	1	160336856	160342638	NHLH1
ENSG00000158773	1	161009041	161015766	USF1
ENSG00000143257	1	161199456	161208091	NR1I3
ENSG00000118217	1	161736083	161933860	ATF6
ENSG00000185630	1	164524820	164868533	PBX1
ENSG00000162761	1	165171104	165325951	LMX1A
ENSG00000143171	1	165370159	165414432	RXRG
ENSG00000143157	1	166808680	166825581	POGK
ENSG00000143190	1	167190065	167396582	POU2F1
ENSG00000143178	1	168250277	168283664	TBX19
ENSG00000116132	1	170631868	170708560	PRRX1
ENSG00000185278	1	173837219	173872687	ZBTB37
ENSG00000121454	1	180199420	180249380	LHX4
ENSG00000179930	1	182023705	182030846	ZNF648
ENSG00000177888	1	197122810	197169671	ZBTB41
ENSG00000143355	1	197881036	197904608	LHX9
ENSG00000116833	1	199996729	200146552	NR5A2
ENSG00000162702	1	200374068	200379183	ZNF281
ENSG00000232237	1	201083081	201096311	ASCL5
ENSG00000163435	1	201977072	201986316	ELF3
ENSG00000117139	1	202696526	202778597	KDM5B
ENSG00000122180	1	203052260	203055163	MYOG
ENSG00000257315	1	203765436	203769686	ZBED6
ENSG00000143842	1	204042242	204096863	SOX13
ENSG00000158711	1	205577071	205601089	ELK4
ENSG00000117595	1	209959036	209979464	IRF6
ENSG00000162772	1	212738675	212794119	ATF3
ENSG00000123685	1	212859760	212873326	BATF3
ENSG00000117707	1	214156523	214214595	PROX1
ENSG00000196482	1	216676588	217311096	ESRRG
ENSG00000136630	1	221051698	221058401	HLX
ENSG00000185155	1	226411318	226414755	MIXL1
ENSG00000181450	1	227751243	227865144	ZNF678
ENSG00000179456	1	244214584	244220778	ZBTB18
ENSG00000185420	1	245912642	246670613	SMYD3
ENSG00000153207	1	247002400	247095279	AHCTF1
ENSG00000197472	1	247108849	247171394	ZNF695
ENSG00000188295	1	247263264	247267673	ZNF669
ENSG00000196418	1	247285277	247335317	ZNF124
ENSG00000162714	1	247460714	247495147	ZNF496
ENSG00000171161	1	249132408	249143716	ZNF672
ENSG00000171163	1	249144205	249153342	ZNF692
ENSG00000186487	2	1792885	2335031	MYT1L
ENSG00000176887	2	5832798	5841516	SOX11
ENSG00000134317	2	10085340	10142411	GRHL1
ENSG00000172059	2	10182975	10194963	KLF11
ENSG00000169016	2	11584501	11606296	E2F6
ENSG00000134323	2	16080685	16087129	MYCN
ENSG00000151379	2	17997762	17998368	MSGN1
ENSG00000143867	2	19551246	19558413	OSR1
ENSG00000084676	2	24714782	24993571	NCOA1
ENSG00000115163	2	26987156	27023935	CENPA
ENSG00000138073	2	27353624	27357542	PREB
ENSG00000163792	2	27371871	27376378	TCF23
ENSG00000163795	2	27600098	27603656	ZNF513
ENSG00000243943	2	27805896	27858041	ZNF512
ENSG00000075426	2	28615314	28640179	FOSL2
ENSG00000115816	2	37428755	37458855	CEBPZ
ENSG00000138083	2	45168901	45173216	SIX3
ENSG00000170577	2	45232300	45236568	SIX2
ENSG00000116016	2	46520805	46613836	EPAS1
ENSG00000170802	2	48541775	48606433	FOXN2
ENSG00000119866	2	60678302	60780701	BCL11A
ENSG00000162924	2	61108655	61158745	REL
ENSG00000115507	2	63277191	63284971	OTX1
ENSG00000143995	2	66660583	66801001	MEIS1
ENSG00000059728	2	70124819	70170077	MXD1
ENSG00000183733	2	71004442	71017774	FIGLA
ENSG00000116035	2	71127719	71160576	VAX2
ENSG00000135638	2	73143388	73162020	EMX1
ENSG00000214513	2	73429385	73439641	NOTO
ENSG00000135625	2	73518058	73520832	EGR4
ENSG00000187605	2	74229839	74335303	TET3
ENSG00000179528	2	74724644	74730442	LBX2
ENSG00000115297	2	74740589	74744274	TLX2
ENSG00000176407	2	85198215	85286595	KCMF1
ENSG00000152284	2	85360532	85537511	TCF7L1
ENSG00000168874	2	85978466	86015189	ATOH8
ENSG00000144026	2	95813075	95831157	ZNF514
ENSG00000115041	2	95963051	96051825	KCNIP3
ENSG00000196843	2	97202479	97218375	ARID5A
ENSG00000170485	2	101436613	101613291	NPAS2
ENSG00000196460	2	102013823	102091164	RFX8
ENSG00000198914	2	105471968	105476929	POU3F3
ENSG00000144161	2	112969102	113012712	ZC3H8
ENSG00000125618	2	113973574	114036526	PAX8
ENSG00000184492	2	114256660	114258728	FOXD4L1
ENSG00000163064	2	119599747	119605253	EN1
ENSG00000074047	2	121493198	121750229	GLI2
ENSG00000115112	2	121974163	122042782	TFCP2L1
ENSG00000169554	2	145141648	145282146	ZEB2
ENSG00000153234	2	157180944	157198859	NR4A2
ENSG00000123636	2	160175490	160473202	BAZ2B
ENSG00000136535	2	162272604	162282381	TBR1
ENSG00000178662	2	166326156	166545917	CSRNP3
ENSG00000204335	2	171571860	171574588	SP5
ENSG00000144355	2	172949467	172954405	DLX1
ENSG00000115844	2	172964167	172967627	DLX2
ENSG00000172845	2	174771187	174830429	SP3
ENSG00000217236	2	175199673	175203220	SP9
ENSG00000115966	2	175936978	176033109	ATF2
ENSG00000174279	2	176942200	176948640	EVX2
ENSG00000128714	2	176957618	176960666	HOXD13
ENSG00000170178	2	176964457	176966408	HOXD12
ENSG00000128713	2	176968943	176974722	HOXD11
ENSG00000128710	2	176973517	176984670	HOXD10
ENSG00000128709	2	176987087	176989853	HOXD9
ENSG00000175879	2	176994421	176997423	HOXD8
ENSG00000128652	2	177001339	177037830	HOXD3
ENSG00000170166	2	177015949	177017954	HOXD4
ENSG00000128645	2	177053306	177055688	HOXD1
ENSG00000116044	2	178092323	178257424	NFE2L2
ENSG00000144331	2	180306709	180726231	ZNF385B
ENSG00000162992	2	182537815	182545602	NEUROD1
ENSG00000170396	2	185463092	185804219	ZNF804A
ENSG00000115415	2	191829084	191885685	STAT1
ENSG00000138378	2	191894302	192016321	STAT4
ENSG00000119042	2	200134223	200335988	SATB2
ENSG00000138380	2	203776936	203851786	CARF
ENSG00000118263	2	207938861	208031990	KLF7
ENSG00000118260	2	208394460	208468155	CREB1
ENSG00000030419	2	213864429	214017150	IKZF2
ENSG00000115568	2	219502639	219524377	ZNF142
ENSG00000163497	2	219845809	219850378	FEV
ENSG00000163516	2	220094478	220101391	ANKZF1
ENSG00000135903	2	223064607	223163714	PAX3
ENSG00000135899	2	231032009	231090443	SP110
ENSG00000079263	2	231067825	231223762	SP140
ENSG00000185404	2	231191898	231268447	SP140L
ENSG00000067066	2	231280656	231408805	SP100
ENSG00000221944	2	233412779	233415225	TIGD1
ENSG00000168505	2	237073879	237077011	GBX2
ENSG00000144485	2	239146908	239149302	HES6
ENSG00000233608	2	239756672	239795893	TWIST2
ENSG00000122085	2	242011584	242041746	MTERFD2
ENSG00000176946	2	242523820	242576863	THAP4
ENSG00000134107	3	5020800	5027008	BHLHE40
ENSG00000132170	3	12328866	12475855	PPARG
ENSG00000177463	3	14989090	15095107	NR2C2
ENSG00000131381	3	15111580	15140669	ZFYVE20
ENSG00000182568	3	18386879	18487079	SATB1
ENSG00000151789	3	21459915	22414811	ZNF385D
ENSG00000174738	3	23986750	24022109	NR1D2
ENSG00000151090	3	24158651	24536772	THRB
ENSG00000077092	3	25215822	25639423	RARB
ENSG00000163508	3	27757440	27764205	EOMES
ENSG00000197385	3	32023262	32033120	ZNF860
ENSG00000153560	3	33429828	33482862	UBP1
ENSG00000144655	3	39183346	39196052	CSRNP1
ENSG00000177873	3	40518603	40531727	ZNF619
ENSG00000177842	3	40547482	40560227	ZNF620
ENSG00000172888	3	40566368	40616176	ZNF621
ENSG00000114853	3	42695175	42709072	ZBTB47
ENSG00000182983	3	42947222	42960825	ZNF662
ENSG00000185219	3	44481262	44519161	ZNF445
ENSG00000178917	3	44540462	44552127	ZNF852
ENSG00000196345	3	44596684	44624975	ZKSCAN7
ENSG00000144792	3	44619714	44641186	ZNF660
ENSG00000186448	3	44626379	44689963	ZNF197
ENSG00000169981	3	44690218	44702283	ZNF35
ENSG00000196653	3	44754134	44765323	ZNF502
ENSG00000186446	3	44771087	44778575	ZNF501
ENSG00000012223	3	46477136	46526723	LTF
ENSG00000164048	3	48282589	48340743	ZNF589
ENSG00000163666	3	57231944	57260548	HESX1
ENSG00000153266	3	62355356	62359998	FEZF2
ENSG00000144747	3	69068978	69101483	TMF1
ENSG00000187098	3	69788585	70017488	MITF
ENSG00000114861	3	71003844	71633139	FOXP1
ENSG00000227124	3	75758794	75834733	ZNF717
ENSG00000064835	3	87308554	87325736	POU1F1
ENSG00000163320	3	88101094	88199034	CGGBP1
ENSG00000175105	3	88188253	88193815	ZNF654
ENSG00000066422	3	101367733	101396338	ZBTB11
ENSG00000114439	3	107241782	107530171	BBX
ENSG00000177494	3	111311747	111314289	ZBED2
ENSG00000176542	3	113367232	113415492	KIAA2018
ENSG00000174255	3	113953483	113956424	ZNF80
ENSG00000181722	3	114056941	114866117	ZBTB20
ENSG00000144852	3	119499330	119537332	NR1I2
ENSG00000186103	3	121289550	121305481	ARGFX
ENSG00000163848	3	124944405	125094197	ZNF148
ENSG00000163884	3	126061478	126076284	KLF15
ENSG00000070476	3	126156444	126194761	ZXDC
ENSG00000179348	3	128198270	128212027	GATA2
ENSG00000129071	3	129149787	129158877	MBD4
ENSG00000168875	3	137483578	137484396	SOX14
ENSG00000183770	3	138663066	138665981	FOXL2
ENSG00000177311	3	141043054	141168634	ZBTB38
ENSG00000114126	3	141663277	141868385	TFDP2
ENSG00000188313	3	146232967	146262650	PLSCR1
ENSG00000174963	3	147103833	147124646	ZIC4
ENSG00000152977	3	147111208	147228080	ZIC1
ENSG00000168779	3	157814948	157824291	SHOX2
ENSG00000085276	3	168801287	169381405	MECOM
ENSG00000085274	3	169490618	169507504	MYNN
ENSG00000136603	3	170075465	170114623	SKIL
ENSG00000121864	3	179040778	179053323	ZNF639
ENSG00000181449	3	181429713	181432221	SOX2
ENSG00000244405	3	185764097	185828106	ETV5
ENSG00000113916	3	187439165	187463514	BCL6
ENSG00000073282	3	189349204	189615068	TP63
ENSG00000114315	3	193853933	193856521	HES1
ENSG00000186777	4	264464	299109	ZNF732
ENSG00000131127	4	331602	378653	ZNF141
ENSG00000182903	4	419604	492944	ZNF721
ENSG00000235608	4	1396720	1400118	NKX1-1
ENSG00000123933	4	2249159	2264020	MXD4
ENSG00000188981	4	3246095	3273465	MSANTD1
ENSG00000168826	4	4291923	4323513	ZBTB49
ENSG00000163132	4	4861392	4865663	MSX1
ENSG00000215612	4	8847802	8873542	HMX1
ENSG00000178163	4	10441498	10459033	ZNF518B
ENSG00000109705	4	13542454	13546673	NKX3-2
ENSG00000237765	4	15683284	15707188	FAM200B
ENSG00000178177	4	17842822	18023498	LCORL
ENSG00000168214	4	26165076	26436541	RBPJ
ENSG00000109787	4	38665816	38702663	KLF3
ENSG00000109132	4	41746099	41750986	PHOX2B
ENSG00000170448	4	47849257	47916652	NFXL1
ENSG00000180613	4	54965689	54968672	GSX2
ENSG00000134852	4	56294070	56413304	CLOCK
ENSG00000084093	4	57774074	57802010	REST
ENSG00000174796	4	76439155	76475683	THAP6
ENSG00000152784	4	81105032	81125483	PRDM8
ENSG00000168152	4	83821836	83841122	THAP9
ENSG00000189308	4	83831126	83934078	LIN54
ENSG00000163623	4	85413140	85419602	NKX6-1
ENSG00000180346	4	90033967	90036050	TIGD2
ENSG00000172238	4	94750041	94751221	ATOH1
ENSG00000109320	4	103422485	103538459	NFKB1
ENSG00000168772	4	105389469	105416057	CXXC4
ENSG00000168769	4	106067031	106200973	TET2
ENSG00000138795	4	108968701	109090111	LEF1
ENSG00000164093	4	111538579	111563278	PITX2
ENSG00000178403	4	113434672	113437327	NEUROG2
ENSG00000138738	4	121606074	121844024	PRDM5
ENSG00000109381	4	139949266	140098371	ELF2
ENSG00000170365	4	146402345	146479231	SMAD1
ENSG00000151612	4	146678779	146859786	ZNF827
ENSG00000151615	4	147560044	147563626	POU4F2
ENSG00000151623	4	148999913	149365849	NR3C2
ENSG00000169989	4	153690506	153700915	TIGD4
ENSG00000164107	4	174446120	174451379	HAND2
ENSG00000168310	4	185308867	185395733	IRF2
ENSG00000187821	4	185939994	185941958	HELT
ENSG00000179059	4	188916924	188926204	ZFP42
ENSG00000063438	5	304290	438406	AHRR
ENSG00000113430	5	1877541	1887349	IRX4
ENSG00000170561	5	2745959	2752968	IRX2
ENSG00000170549	5	3596167	3601517	IRX1
ENSG00000164256	5	23507263	23528706	PRDM9
ENSG00000172262	5	43065277	43192123	ZNF131
ENSG00000016082	5	50678920	50690564	ISL1
ENSG00000062194	5	56469774	56560506	GPBP1
ENSG00000178175	5	71738479	71803553	ZNF366
ENSG00000251493	5	72740654	72744351	FOXD1
ENSG00000132846	5	76367897	76383147	ZBED3
ENSG00000171540	5	76924538	76935512	OTP
ENSG00000164299	5	79615443	79617661	SPZ1
ENSG00000081189	5	88013975	88199921	MEF2C
ENSG00000175745	5	92919042	92930321	NR2F1
ENSG00000248483	5	93070508	93077342	POU5F2
ENSG00000164334	5	118965253	118971517	FAM170A
ENSG00000164185	5	121465207	121515312	ZNF474
ENSG00000061455	5	122424815	122529960	PRDM6
ENSG00000168916	5	123972608	124084499	ZNF608
ENSG00000125347	5	131817301	131826489	IRF1
ENSG00000081059	5	133450401	133487556	TCF7
ENSG00000069011	5	134363425	134370502	PITX1
ENSG00000181965	5	134869991	134871638	NEUROG1
ENSG00000113658	5	135468533	135524435	SMAD5
ENSG00000120738	5	137801178	137805004	EGR1
ENSG00000171604	5	139026883	139063467	CXXC5
ENSG00000185129	5	139487361	139496321	PURA
ENSG00000113580	5	142657496	142815076	NR3C1
ENSG00000091010	5	145718586	145720083	POU4F3
ENSG00000164296	5	149372681	149380729	TIGD6
ENSG00000113722	5	149546357	149564120	CDX1
ENSG00000145908	5	150273954	150284544	ZNF300
ENSG00000113196	5	153854532	153857823	HAND1
ENSG00000039600	5	157052687	157098487	SOX30
ENSG00000164330	5	158122928	158526768	EBF1
ENSG00000168269	5	169532900	169536727	FOXI1
ENSG00000164438	5	170736287	170739138	TLX3
ENSG00000183072	5	172659112	172662359	NKX2-5
ENSG00000120149	5	174151535	174157896	MSX2
ENSG00000113761	5	176449696	176508190	ZNF346
ENSG00000213347	5	176728462	176739757	MXD3
ENSG00000175325	5	177419236	177423242	PROP1
ENSG00000169131	5	178138593	178157702	ZNF354A
ENSG00000178338	5	178286953	178315123	ZNF354B
ENSG00000198939	5	178322894	178360213	ZFP2
ENSG00000178187	5	178368191	178393434	ZNF454
ENSG00000234284	5	178450752	178462065	ZNF879
ENSG00000177932	5	178487415	178510538	ZNF354C
ENSG00000196670	5	180274611	180288285	ZFP62
ENSG00000137265	6	391738	411447	IRF4
ENSG00000164379	6	1312674	1314992	FOXQ1
ENSG00000137273	6	1390068	1395832	FOXF2
ENSG00000054598	6	1610680	1614127	FOXC1
ENSG00000124782	6	7107829	7252213	RREB1
ENSG00000137203	6	10393419	10419891	TFAP2A
ENSG00000124827	6	10873456	10882173	GCM2
ENSG00000095951	6	12008994	12165232	HIVEP1
ENSG00000112242	6	20402397	20493941	E2F3
ENSG00000124766	6	21593971	21598847	SOX4
ENSG00000181315	6	26636518	26659979	ZNF322
ENSG00000124613	6	27342393	27371683	ZNF391
ENSG00000096654	6	27418522	27440896	ZNF184
ENSG00000197279	6	28048752	28057341	ZNF165
ENSG00000196812	6	28092337	28097860	ZSCAN16
ENSG00000198315	6	28109687	28127250	ZKSCAN8
ENSG00000137185	6	28192663	28201260	ZSCAN9
ENSG00000187626	6	28212401	28227010	ZKSCAN4
ENSG00000235109	6	28292470	28324047	ZSCAN31
ENSG00000189298	6	28317690	28336947	ZKSCAN3
ENSG00000158691	6	28346732	28367510	ZSCAN12
ENSG00000187987	6	28399707	28411278	ZSCAN23
ENSG00000232040	6	28539407	28583988	SCAND3
ENSG00000197935	6	28962562	28973092	ZNF311
ENSG00000204644	6	29640169	29648886	ZFP57
ENSG00000204531	6	31132119	31148507	POU5F1
ENSG00000204366	6	31867384	31869768	ZBTB12
ENSG00000213676	6	32065953	32096029	ATF6B
ENSG00000204304	6	32152512	32157962	PBX2
ENSG00000204231	6	33161365	33168629	RXRB
ENSG00000236104	6	33282183	33285718	ZBTB22
ENSG00000112511	6	33378175	33384230	PHF1
ENSG00000213588	6	33422355	33425325	ZBTB9
ENSG00000137309	6	34204649	34214008	HMGA1
ENSG00000124664	6	34505579	34524109	SPDEF
ENSG00000065029	6	35226685	35263762	ZNF76
ENSG00000112033	6	35310334	35395968	PPARD
ENSG00000007866	6	35441374	35464852	TEAD3
ENSG00000010030	6	36322419	36356163	ETV7
ENSG00000001167	6	41040683	41067715	NFYA
ENSG00000137166	6	41514163	41570122	FOXP4
ENSG00000112561	6	41651716	41703996	TFEB
ENSG00000124496	6	42192669	42419788	TRERF1
ENSG00000112658	6	43139036	43149243	SRF
ENSG00000171467	6	43274872	43337215	ZNF318
ENSG00000096401	6	44355261	44418163	CDC5L
ENSG00000124813	6	45295893	45632086	RUNX2
ENSG00000008197	6	50681540	50740701	TFAP2D
ENSG00000008196	6	50786435	50815326	TFAP2B
ENSG00000137270	6	52991762	53013626	GCM1
ENSG00000112200	6	56951641	57035105	ZNF451
ENSG00000118418	6	79910962	79944405	HMGN3
ENSG00000112837	6	85397069	85474236	TBX18
ENSG00000188994	6	87862550	87973914	ZNF292
ENSG00000112182	6	90636248	91006626	BACH2
ENSG00000184486	6	99282579	99286660	POU3F2
ENSG00000112238	6	100054605	100063454	PRDM13
ENSG00000112246	6	100832891	100912804	SIM1
ENSG00000187772	6	105404922	105531207	LIN28B
ENSG00000057657	6	106534194	106557814	PRDM1
ENSG00000146285	6	108025308	108145520	SCML4
ENSG00000112333	6	108487261	108510013	NR2E1
ENSG00000118689	6	108881037	109005977	FOXO3
ENSG00000112365	6	109783797	109804439	ZBTB24
ENSG00000153975	6	116956781	116989956	ZUFSP
ENSG00000185002	6	117198374	117253326	RFX6
ENSG00000025156	6	122720690	122754264	HSF2
ENSG00000135547	6	126068809	126082415	HEY2
ENSG00000198945	6	130334843	130462594	L3MBTL3
ENSG00000118526	6	134210275	134216691	TCF21
ENSG00000028839	6	134273307	134311570	TBPL1
ENSG00000118513	6	135502452	135540311	MYB
ENSG00000177468	6	137813336	137815530	OLIG3
ENSG00000010818	6	143072604	143266337	HIVEP2
ENSG00000118495	6	144261437	144385734	PLAGL1
ENSG00000181472	6	151685252	151712682	ZBTB2
ENSG00000091831	6	151977825	152450754	ESR1
ENSG00000164458	6	166571144	166582187	T
ENSG00000112592	6	170863389	170881958	TBP
ENSG00000164853	7	1272542	1276954	UNCX
ENSG00000198517	7	1570349	1582679	MAFK
ENSG00000164916	7	4683387	4811074	FOXK1
ENSG00000146587	7	5085451	5109119	RBAK
ENSG00000236609	7	6655247	6663921	ZNF853
ENSG00000164631	7	6728064	6746553	ZNF12
ENSG00000006468	7	13930853	14031049	ETV1
ENSG00000106511	7	15650837	15726436	MEOX2
ENSG00000106546	7	17338245	17385776	AHR
ENSG00000122691	7	19060614	19157294	TWIST1
ENSG00000146618	7	19184405	19185043	FERD3L
ENSG00000164651	7	20823906	20826504	SP8
ENSG00000105866	7	21467651	21554440	SP4
ENSG00000050344	7	26191859	26226745	NFE2L3
ENSG00000105991	7	27132612	27135614	HOXA1
ENSG00000105996	7	27139721	27142429	HOXA2
ENSG00000105997	7	27145803	27192199	HOXA3
ENSG00000197576	7	27168126	27170417	HOXA4
ENSG00000106004	7	27180671	27183286	HOXA5
ENSG00000106006	7	27185015	27190221	HOXA6
ENSG00000122592	7	27193335	27197554	HOXA7
ENSG00000078399	7	27202054	27210116	HOXA9
ENSG00000253293	7	27210210	27219879	HOXA10
ENSG00000005073	7	27221129	27224841	HOXA11
ENSG00000106031	7	27233122	27239724	HOXA13
ENSG00000106038	7	27282163	27290112	EVX1
ENSG00000153814	7	27870192	28220361	JAZF1
ENSG00000146592	7	28338939	28865511	CREB5
ENSG00000164600	7	31377075	31380507	NEUROD6
ENSG00000164532	7	35242042	35293757	TBX20
ENSG00000106536	7	39017597	39532694	POU6F2
ENSG00000106571	7	42000548	42277468	GLI3
ENSG00000106624	7	44143959	44154161	AEBP1
ENSG00000146676	7	44915896	44924959	PURB
ENSG00000185811	7	50343719	50472799	IKZF1
ENSG00000178665	7	55955168	56009918	ZNF713
ENSG00000185177	7	57187321	57207570	ZNF479
ENSG00000182111	7	57509882	57533252	ZNF716
ENSG00000197123	7	63688851	63727309	ZNF679
ENSG00000234444	7	63767836	63815238	ZNF736
ENSG00000173041	7	63980262	64023483	ZNF680
ENSG00000196247	7	64126510	64171404	ZNF107
ENSG00000197008	7	64254765	64294054	ZNF138
ENSG00000198039	7	64330549	64391344	ZNF273
ENSG00000152926	7	64432154	64467061	ZNF117
ENSG00000146757	7	64838711	64866038	ZNF92
ENSG00000009950	7	73007524	73038872	MLXIPL
ENSG00000006704	7	73868119	74016931	GTF2IRD1
ENSG00000196275	7	74210483	74267846	GTF2IRD2
ENSG00000174428	7	74508363	74565623	GTF2IRD2B
ENSG00000135164	7	86781676	86825653	DMTF1
ENSG00000182348	7	88388681	88966346	ZNF804B
ENSG00000127989	7	91321323	91510033	MTERF
ENSG00000006377	7	96634859	96640351	DLX6
ENSG00000105880	7	96649704	96654408	DLX5
ENSG00000180535	7	97840738	97842291	BHLHA15
ENSG00000198556	7	99070463	99101273	ZNF789
ENSG00000160908	7	99084142	99097946	ZNF394
ENSG00000196652	7	99102273	99132323	ZKSCAN5
ENSG00000197343	7	99156028	99174076	ZNF655
ENSG00000197037	7	99214568	99230030	ZSCAN25
ENSG00000106261	7	99613203	99639312	ZKSCAN1
ENSG00000166529	7	99647389	99662661	ZSCAN21
ENSG00000166526	7	99661656	99680170	ZNF3
ENSG00000257923	7	101458958	101927249	CUX1
ENSG00000105856	7	106809405	106842974	HBP1
ENSG00000177683	7	108194987	108210193	THAP5
ENSG00000198839	7	111846642	111983151	ZNF277
ENSG00000128573	7	113726381	114333827	FOXP2
ENSG00000105967	7	115575202	115799949	TFEC
ENSG00000128610	7	121941448	121950744	FEZF1
ENSG00000048405	7	126986844	127071977	ZNF800
ENSG00000106331	7	127250346	127255981	PAX4
ENSG00000128604	7	128577665	128590089	IRF5
ENSG00000106459	7	129251554	129396922	NRF1
ENSG00000106554	7	132469629	132766847	CHCHD3
ENSG00000182158	7	137559725	137686812	CREB3L2
ENSG00000106410	7	144094333	144107319	NOBOX
ENSG00000197362	7	148766735	148787873	ZNF786
ENSG00000204947	7	148799876	148823437	ZNF425
ENSG00000197024	7	148823507	148880116	ZNF398
ENSG00000170265	7	148892576	148923339	ZNF282
ENSG00000170260	7	148936741	148952700	ZNF212
ENSG00000204946	7	148959261	148994393	ZNF783
ENSG00000196453	7	149128454	149158213	ZNF777
ENSG00000181220	7	149169885	149194907	ZNF746
ENSG00000181444	7	149461271	149470567	ZNF467
ENSG00000214022	7	150065277	150071133	REPIN1
ENSG00000196456	7	150065878	150109558	ZNF775
ENSG00000164900	7	150845676	150871831	GBX1
ENSG00000164778	7	155250823	155257526	EN2
ENSG00000130675	7	156786745	156803344	MNX1
ENSG00000172748	8	182136	197342	ZNF596
ENSG00000215372	8	7213039	7243079	ZNF705G
ENSG00000215356	8	7783858	7812271	ZNF705B
ENSG00000171056	8	10581278	10697356	SOX7
ENSG00000136574	8	11534467	11617511	GATA4
ENSG00000215343	8	11961897	11973025	ZNF705D
ENSG00000179388	8	22545172	22550814	EGR3
ENSG00000167034	8	23536206	23540439	NKX3-1
ENSG00000180053	8	23559964	23564110	NKX2-6
ENSG00000221818	8	25699246	25902912	EBF2
ENSG00000186918	8	28203102	28260217	ZNF395
